Employee_ID,Company,Department,Role,Age,Salary,JoinDate
196564,HCLTech,Cloud,SE,38,76655,13-06-2558
196565,Wipro,Engineering,QA,55,21788,14-06-2558
196566,Infosys,Sales,QA,35,85636,15-06-2558
196567,Infosys,Sales,PM,27,45236,16-06-2558
196568,Wipro,IT,PM,40,122638,17-06-2558
196569,HCLTech,HR,SSE,51,20905,18-06-2558
196570,Wipro,Engineering,PM,54,72694,19-06-2558
196571,Wipro,Engineering,SSE,40,59306,20-06-2558
196572,HCLTech,AI,PM,38,129542,21-06-2558
196573,TCS,HR,PM,49,61002,22-06-2558
196574,Infosys,Support,PM,42,25124,23-06-2558
196575,Wipro,Sales,DevOps,30,74363,24-06-2558
196576,Infosys,Support,QA,27,94381,25-06-2558
196577,TCS,Cloud,DS,23,82979,26-06-2558
196578,HCLTech,Support,PM,48,70937,27-06-2558
196579,Wipro,Sales,BA,35,75606,28-06-2558
196580,TCS,Finance,SE,34,97123,29-06-2558
196581,Infosys,AI,DS,41,78934,30-06-2558
196582,TCS,HR,QA,32,85562,01-07-2558
196583,Infosys,Finance,BA,31,147541,02-07-2558
196584,HCLTech,AI,QA,23,122856,03-07-2558
196585,HCLTech,AI,SSE,27,143301,04-07-2558
196586,TCS,Engineering,SE,56,29425,05-07-2558
196587,TCS,Cloud,PM,31,94759,06-07-2558
196588,Wipro,Support,BA,59,76952,07-07-2558
196589,HCLTech,Cloud,DevOps,21,52795,08-07-2558
196590,HCLTech,Engineering,DS,24,56976,09-07-2558
196591,TCS,Engineering,QA,45,101680,10-07-2558
196592,Wipro,HR,SSE,54,11693,11-07-2558
196593,HCLTech,IT,DS,52,35915,12-07-2558
196594,Wipro,Finance,PM,55,50390,13-07-2558
196595,Infosys,Support,SE,51,130747,14-07-2558
196596,Wipro,Cloud,PM,58,52517,15-07-2558
196597,Wipro,IT,DevOps,49,69564,16-07-2558
196598,Wipro,Finance,DevOps,21,106882,17-07-2558
196599,Wipro,Support,BA,34,140592,18-07-2558
196600,TCS,Sales,QA,45,40772,19-07-2558
196601,Wipro,HR,SSE,30,142864,20-07-2558
196602,TCS,AI,BA,48,10050,21-07-2558
196603,Infosys,Engineering,BA,52,72245,22-07-2558
196604,TCS,HR,DS,34,148945,23-07-2558
196605,TCS,AI,PM,34,27280,24-07-2558
196606,HCLTech,Cloud,PM,23,78299,25-07-2558
196607,TCS,Support,QA,34,85958,26-07-2558
196608,Wipro,Engineering,BA,27,87655,27-07-2558
196609,Wipro,HR,PM,21,66085,28-07-2558
196610,HCLTech,Sales,DevOps,27,119302,29-07-2558
196611,HCLTech,Support,DS,31,82034,30-07-2558
196612,Wipro,Cloud,QA,59,114288,31-07-2558
196613,TCS,Finance,DevOps,29,102314,01-08-2558
196614,TCS,Sales,SE,51,24160,02-08-2558
196615,Wipro,Finance,DevOps,22,149619,03-08-2558
196616,TCS,Engineering,PM,56,56963,04-08-2558
196617,TCS,Cloud,SE,34,30701,05-08-2558
196618,TCS,Engineering,DevOps,41,75189,06-08-2558
196619,Infosys,HR,SE,50,135898,07-08-2558
196620,Wipro,Engineering,DevOps,46,57180,08-08-2558
196621,TCS,Finance,PM,58,8560,09-08-2558
196622,TCS,IT,SE,57,18111,10-08-2558
196623,HCLTech,Finance,SSE,53,140304,11-08-2558
196624,Wipro,Cloud,SE,49,97963,12-08-2558
196625,TCS,HR,DS,26,25214,13-08-2558
196626,HCLTech,AI,QA,28,52913,14-08-2558
196627,TCS,Engineering,BA,36,9410,15-08-2558
196628,Infosys,Engineering,BA,48,88248,16-08-2558
196629,HCLTech,Engineering,BA,40,131332,17-08-2558
196630,HCLTech,Support,DevOps,34,41261,18-08-2558
196631,HCLTech,Cloud,BA,46,147561,19-08-2558
196632,Wipro,HR,PM,38,94457,20-08-2558
196633,TCS,Sales,PM,34,116307,21-08-2558
196634,HCLTech,Cloud,SE,41,66919,22-08-2558
196635,TCS,Engineering,DS,28,15894,23-08-2558
196636,HCLTech,Engineering,DevOps,28,14813,24-08-2558
196637,TCS,Support,DS,46,33323,25-08-2558
196638,TCS,IT,DS,49,29763,26-08-2558
196639,HCLTech,Engineering,PM,22,26005,27-08-2558
196640,TCS,Support,BA,53,127317,28-08-2558
196641,Infosys,Finance,DevOps,25,149935,29-08-2558
196642,Infosys,Sales,SE,49,21921,30-08-2558
196643,TCS,IT,DS,35,102601,31-08-2558
196644,TCS,Engineering,PM,33,112929,01-09-2558
196645,Wipro,IT,DS,34,79985,02-09-2558
196646,TCS,Finance,DevOps,33,128310,03-09-2558
196647,TCS,Finance,BA,57,12057,04-09-2558
196648,HCLTech,AI,QA,38,35905,05-09-2558
196649,Wipro,AI,SE,46,38169,06-09-2558
196650,Infosys,AI,DevOps,48,140151,07-09-2558
196651,HCLTech,Sales,DevOps,59,141980,08-09-2558
196652,Infosys,IT,QA,35,107697,09-09-2558
196653,Wipro,HR,BA,51,106267,10-09-2558
196654,HCLTech,AI,SE,43,67155,11-09-2558
196655,Infosys,HR,DS,24,13927,12-09-2558
196656,Infosys,Engineering,SE,21,68620,13-09-2558
196657,HCLTech,Finance,DS,60,71841,14-09-2558
196658,TCS,Sales,BA,55,23730,15-09-2558
196659,TCS,Engineering,PM,35,90742,16-09-2558
196660,Wipro,Sales,SSE,24,27138,17-09-2558
196661,HCLTech,AI,SSE,37,17586,18-09-2558
196662,Infosys,Engineering,PM,53,95347,19-09-2558
196663,Infosys,IT,PM,53,121333,20-09-2558
196664,HCLTech,Engineering,BA,35,61200,21-09-2558
196665,Infosys,Cloud,SE,39,55903,22-09-2558
196666,TCS,Sales,SE,46,65739,23-09-2558
196667,Infosys,Engineering,SE,30,77047,24-09-2558
196668,TCS,IT,SE,21,26923,25-09-2558
196669,Infosys,HR,SE,43,147796,26-09-2558
196670,HCLTech,Finance,QA,35,79970,27-09-2558
196671,Wipro,Finance,BA,25,64833,28-09-2558
196672,TCS,IT,PM,42,149260,29-09-2558
196673,TCS,Finance,PM,32,115296,30-09-2558
196674,Wipro,Engineering,SE,35,25023,01-10-2558
196675,TCS,HR,BA,49,33394,02-10-2558
196676,Wipro,Engineering,BA,24,105109,03-10-2558
196677,TCS,Sales,DevOps,43,71511,04-10-2558
196678,Wipro,Support,SE,43,106511,05-10-2558
196679,HCLTech,HR,PM,33,32980,06-10-2558
196680,Wipro,Support,DS,27,56065,07-10-2558
196681,HCLTech,IT,QA,36,139944,08-10-2558
196682,HCLTech,Sales,DS,38,21629,09-10-2558
196683,Wipro,Support,SSE,41,29465,10-10-2558
196684,HCLTech,Finance,BA,32,24888,11-10-2558
196685,Wipro,Finance,DevOps,57,15323,12-10-2558
196686,HCLTech,AI,BA,29,101319,13-10-2558
196687,HCLTech,Cloud,QA,39,92979,14-10-2558
196688,TCS,Support,QA,23,47771,15-10-2558
196689,Infosys,HR,SE,46,146074,16-10-2558
196690,Wipro,Engineering,DevOps,25,121817,17-10-2558
196691,HCLTech,Cloud,SE,46,136315,18-10-2558
196692,HCLTech,Cloud,QA,41,131700,19-10-2558
196693,Wipro,Sales,SSE,46,37169,20-10-2558
196694,Infosys,Sales,BA,48,104396,21-10-2558
196695,HCLTech,IT,SSE,54,76395,22-10-2558
196696,Wipro,Support,DevOps,36,36264,23-10-2558
196697,HCLTech,IT,QA,47,129296,24-10-2558
196698,Wipro,Cloud,SE,60,49456,25-10-2558
196699,TCS,Support,SE,55,104696,26-10-2558
196700,Wipro,Engineering,BA,48,81231,27-10-2558
196701,Wipro,HR,SSE,60,58575,28-10-2558
196702,TCS,Engineering,DevOps,43,114588,29-10-2558
196703,Wipro,Engineering,QA,53,32767,30-10-2558
196704,HCLTech,Support,BA,37,68567,31-10-2558
196705,TCS,Support,QA,37,24983,01-11-2558
196706,Wipro,Engineering,QA,41,9823,02-11-2558
196707,TCS,AI,DS,22,53346,03-11-2558
196708,Infosys,HR,SE,52,65255,04-11-2558
196709,Wipro,HR,BA,46,22657,05-11-2558
196710,Wipro,Support,QA,47,115852,06-11-2558
196711,TCS,Cloud,QA,29,92013,07-11-2558
196712,Wipro,HR,BA,45,36776,08-11-2558
196713,TCS,IT,QA,59,71257,09-11-2558
196714,Wipro,IT,BA,37,143319,10-11-2558
196715,Infosys,Sales,SSE,38,38993,11-11-2558
196716,Wipro,AI,QA,53,127550,12-11-2558
196717,HCLTech,Support,DevOps,21,59414,13-11-2558
196718,TCS,Finance,PM,34,82064,14-11-2558
196719,TCS,Engineering,PM,52,94100,15-11-2558
196720,Infosys,Finance,SSE,29,65195,16-11-2558
196721,TCS,Cloud,SSE,34,88500,17-11-2558
196722,Infosys,Cloud,BA,44,76344,18-11-2558
196723,Wipro,AI,SSE,42,38439,19-11-2558
196724,HCLTech,AI,QA,25,55687,20-11-2558
196725,TCS,Cloud,SE,47,41392,21-11-2558
196726,HCLTech,Sales,DS,60,104267,22-11-2558
196727,Infosys,Cloud,SSE,40,108007,23-11-2558
196728,Infosys,Engineering,QA,59,143090,24-11-2558
196729,Infosys,HR,DevOps,42,19257,25-11-2558
196730,Wipro,Engineering,DevOps,47,126489,26-11-2558
196731,HCLTech,IT,SE,25,34631,27-11-2558
196732,HCLTech,Cloud,SSE,33,18991,28-11-2558
196733,Wipro,Sales,BA,36,23782,29-11-2558
196734,Infosys,IT,PM,32,116907,30-11-2558
196735,TCS,HR,QA,56,62361,01-12-2558
196736,Infosys,AI,DevOps,43,67753,02-12-2558
196737,TCS,IT,BA,60,40664,03-12-2558
196738,Infosys,IT,DevOps,37,147868,04-12-2558
196739,Wipro,HR,QA,44,44781,05-12-2558
196740,Wipro,HR,QA,35,38688,06-12-2558
196741,Infosys,Support,DevOps,30,15264,07-12-2558
196742,TCS,HR,SE,47,138073,08-12-2558
196743,TCS,Cloud,DS,49,139099,09-12-2558
196744,Wipro,IT,BA,42,54487,10-12-2558
196745,Wipro,Cloud,DevOps,22,117425,11-12-2558
196746,TCS,Support,BA,58,140257,12-12-2558
196747,HCLTech,Sales,SE,31,140534,13-12-2558
196748,TCS,IT,BA,35,49568,14-12-2558
196749,Infosys,IT,SSE,28,100552,15-12-2558
196750,Infosys,AI,PM,47,68268,16-12-2558
196751,Infosys,Support,DevOps,22,89286,17-12-2558
196752,HCLTech,IT,DS,36,124886,18-12-2558
196753,Wipro,Engineering,PM,57,21259,19-12-2558
196754,TCS,Cloud,BA,55,19190,20-12-2558
196755,Infosys,HR,BA,58,15319,21-12-2558
196756,Infosys,Support,BA,53,121944,22-12-2558
196757,HCLTech,IT,DevOps,45,73683,23-12-2558
196758,Wipro,AI,SE,39,84644,24-12-2558
196759,TCS,Engineering,SE,39,68700,25-12-2558
196760,Wipro,Support,SE,48,147731,26-12-2558
196761,TCS,Engineering,BA,35,83032,27-12-2558
196762,Wipro,Support,PM,25,50579,28-12-2558
196763,HCLTech,Cloud,DevOps,32,127775,29-12-2558
196764,Wipro,IT,DS,47,119282,30-12-2558
196765,TCS,IT,SE,57,137538,31-12-2558
196766,Wipro,Finance,QA,21,76351,01-01-2559
196767,Wipro,Engineering,SSE,33,116715,02-01-2559
196768,TCS,AI,DS,26,21177,03-01-2559
196769,Infosys,IT,DevOps,51,124365,04-01-2559
196770,Wipro,Finance,QA,35,125003,05-01-2559
196771,HCLTech,Support,QA,21,105582,06-01-2559
196772,TCS,HR,DevOps,40,9274,07-01-2559
196773,Infosys,AI,SE,33,111421,08-01-2559
196774,HCLTech,Engineering,DevOps,50,126804,09-01-2559
196775,Infosys,Engineering,DevOps,27,40037,10-01-2559
196776,TCS,Engineering,SSE,48,144397,11-01-2559
196777,Wipro,Finance,BA,48,136189,12-01-2559
196778,Wipro,Cloud,SE,30,130614,13-01-2559
196779,TCS,Sales,QA,39,109726,14-01-2559
196780,Wipro,HR,SE,41,135443,15-01-2559
196781,TCS,Support,DS,55,131095,16-01-2559
196782,Wipro,Engineering,QA,38,53625,17-01-2559
196783,TCS,Cloud,QA,46,83494,18-01-2559
196784,HCLTech,HR,BA,60,84161,19-01-2559
196785,HCLTech,Support,BA,53,56324,20-01-2559
196786,Wipro,AI,QA,55,92085,21-01-2559
196787,HCLTech,Cloud,DS,49,127220,22-01-2559
196788,Wipro,IT,BA,50,73937,23-01-2559
196789,Wipro,Cloud,DevOps,22,145199,24-01-2559
196790,HCLTech,Engineering,QA,23,72982,25-01-2559
196791,Infosys,Cloud,QA,28,80758,26-01-2559
196792,Wipro,HR,PM,52,135989,27-01-2559
196793,Wipro,IT,SE,52,20442,28-01-2559
196794,Infosys,HR,SE,35,23675,29-01-2559
196795,HCLTech,IT,DevOps,29,133575,30-01-2559
196796,Infosys,Cloud,PM,28,96173,31-01-2559
196797,HCLTech,AI,SSE,32,67653,01-02-2559
196798,Wipro,Sales,SSE,58,74696,02-02-2559
196799,Wipro,Sales,DS,48,114733,03-02-2559
196800,HCLTech,HR,BA,59,139216,04-02-2559
196801,HCLTech,Finance,DevOps,52,122108,05-02-2559
196802,TCS,HR,PM,54,49140,06-02-2559
196803,TCS,HR,DS,30,84982,07-02-2559
196804,HCLTech,Support,SE,49,148981,08-02-2559
196805,HCLTech,Finance,PM,55,84214,09-02-2559
196806,Infosys,AI,SE,42,93203,10-02-2559
196807,Wipro,IT,DevOps,24,106964,11-02-2559
196808,TCS,IT,DevOps,50,109775,12-02-2559
196809,Infosys,AI,SE,32,35301,13-02-2559
196810,TCS,Engineering,BA,57,99289,14-02-2559
196811,Wipro,Engineering,DS,37,108963,15-02-2559
196812,Wipro,Sales,DS,24,36453,16-02-2559
196813,HCLTech,Support,SSE,42,48592,17-02-2559
196814,Infosys,Finance,PM,39,147021,18-02-2559
196815,Infosys,Engineering,SE,43,51028,19-02-2559
196816,HCLTech,AI,BA,32,79697,20-02-2559
196817,Infosys,AI,BA,26,45759,21-02-2559
196818,Infosys,Engineering,QA,21,98017,22-02-2559
196819,Wipro,IT,DS,54,48362,23-02-2559
196820,Wipro,Engineering,DevOps,27,39297,24-02-2559
196821,Wipro,AI,PM,45,70165,25-02-2559
196822,TCS,HR,SE,57,126834,26-02-2559
196823,Wipro,Cloud,BA,55,145463,27-02-2559
196824,Infosys,Sales,QA,24,57451,28-02-2559
196825,TCS,Finance,SE,29,81713,01-03-2559
196826,Infosys,Finance,DS,32,94521,02-03-2559
196827,Wipro,Cloud,QA,26,21824,03-03-2559
196828,TCS,IT,BA,36,113950,04-03-2559
196829,Infosys,Finance,DevOps,48,141106,05-03-2559
196830,Wipro,Finance,DS,27,34353,06-03-2559
196831,HCLTech,AI,DevOps,33,60136,07-03-2559
196832,HCLTech,Cloud,PM,29,104430,08-03-2559
196833,HCLTech,Cloud,SSE,46,147351,09-03-2559
196834,Infosys,IT,PM,37,83523,10-03-2559
196835,TCS,Sales,SE,48,124204,11-03-2559
196836,HCLTech,Finance,SSE,30,31480,12-03-2559
196837,Wipro,Finance,SE,57,12531,13-03-2559
196838,TCS,Finance,DevOps,28,63700,14-03-2559
196839,Infosys,HR,DevOps,49,41039,15-03-2559
196840,Wipro,Engineering,PM,39,120194,16-03-2559
196841,Wipro,Cloud,SE,25,59422,17-03-2559
196842,TCS,Finance,SSE,37,68452,18-03-2559
196843,HCLTech,AI,QA,57,52088,19-03-2559
196844,TCS,Finance,DS,22,24740,20-03-2559
196845,Wipro,Cloud,PM,33,24557,21-03-2559
196846,Infosys,Sales,BA,57,107412,22-03-2559
196847,HCLTech,Finance,SE,57,56444,23-03-2559
196848,Wipro,HR,PM,35,87303,24-03-2559
196849,TCS,Cloud,SSE,35,142597,25-03-2559
196850,HCLTech,AI,BA,41,24819,26-03-2559
196851,HCLTech,Finance,PM,37,78309,27-03-2559
196852,Wipro,HR,SSE,47,127669,28-03-2559
196853,Wipro,IT,DevOps,36,90360,29-03-2559
196854,TCS,IT,BA,58,109876,30-03-2559
196855,Infosys,Cloud,BA,40,45069,31-03-2559
196856,Infosys,Sales,QA,29,22806,01-04-2559
196857,HCLTech,AI,SE,39,147325,02-04-2559
196858,HCLTech,Finance,DevOps,56,95988,03-04-2559
196859,Wipro,Sales,BA,52,37561,04-04-2559
196860,HCLTech,Support,BA,30,18179,05-04-2559
196861,Wipro,Cloud,SE,47,75528,06-04-2559
196862,Wipro,Cloud,SE,54,110099,07-04-2559
196863,Wipro,Sales,DevOps,27,30688,08-04-2559
196864,Infosys,Support,DS,47,94794,09-04-2559
196865,Wipro,Sales,PM,34,113736,10-04-2559
196866,Wipro,Engineering,SE,25,91667,11-04-2559
196867,TCS,IT,DS,29,8724,12-04-2559
196868,Infosys,HR,PM,55,70220,13-04-2559
196869,TCS,Support,SE,60,84876,14-04-2559
196870,Infosys,AI,QA,56,65506,15-04-2559
196871,TCS,AI,SSE,51,143421,16-04-2559
196872,HCLTech,AI,DevOps,31,50571,17-04-2559
196873,TCS,Support,SE,57,96316,18-04-2559
196874,TCS,Finance,SSE,60,56911,19-04-2559
196875,TCS,HR,DevOps,47,140158,20-04-2559
196876,Wipro,Sales,DevOps,59,114887,21-04-2559
196877,Wipro,Cloud,SE,50,86983,22-04-2559
196878,TCS,Support,PM,60,119445,23-04-2559
196879,Infosys,Engineering,QA,52,94249,24-04-2559
196880,Wipro,Engineering,DevOps,59,80523,25-04-2559
196881,TCS,HR,DS,50,99320,26-04-2559
196882,Wipro,Sales,BA,45,32083,27-04-2559
196883,TCS,Support,SSE,58,103552,28-04-2559
196884,Infosys,AI,SE,41,68202,29-04-2559
196885,Wipro,IT,BA,42,138632,30-04-2559
196886,TCS,Finance,BA,41,100762,01-05-2559
196887,HCLTech,IT,DS,38,81198,02-05-2559
196888,HCLTech,AI,BA,57,92991,03-05-2559
196889,Infosys,Cloud,QA,48,135978,04-05-2559
196890,Infosys,AI,SE,24,55227,05-05-2559
196891,Infosys,Sales,DevOps,39,112816,06-05-2559
196892,HCLTech,Finance,BA,40,46217,07-05-2559
196893,Wipro,Sales,QA,46,78253,08-05-2559
196894,Wipro,Sales,SE,31,24122,09-05-2559
196895,TCS,Support,PM,44,112957,10-05-2559
196896,Infosys,IT,QA,53,45063,11-05-2559
196897,Infosys,Finance,BA,46,71985,12-05-2559
196898,TCS,AI,BA,55,124360,13-05-2559
196899,Infosys,Cloud,DevOps,38,94318,14-05-2559
196900,TCS,AI,BA,33,20564,15-05-2559
196901,Infosys,HR,DevOps,34,120908,16-05-2559
196902,HCLTech,Support,QA,45,110727,17-05-2559
196903,Infosys,AI,QA,58,9812,18-05-2559
196904,TCS,Finance,DevOps,60,89512,19-05-2559
196905,Infosys,Sales,QA,51,13411,20-05-2559
196906,Infosys,Support,DevOps,45,17781,21-05-2559
196907,TCS,AI,DS,21,48228,22-05-2559
196908,TCS,Finance,SE,45,25337,23-05-2559
196909,Wipro,Finance,DS,45,43762,24-05-2559
196910,Wipro,Cloud,DevOps,52,137147,25-05-2559
196911,Infosys,HR,DS,57,102910,26-05-2559
196912,HCLTech,Cloud,DevOps,31,19497,27-05-2559
196913,TCS,AI,BA,60,110797,28-05-2559
196914,Infosys,Engineering,BA,45,57553,29-05-2559
196915,HCLTech,IT,PM,52,10402,30-05-2559
196916,TCS,AI,DevOps,32,48468,31-05-2559
196917,Wipro,Engineering,DevOps,25,56426,01-06-2559
196918,TCS,Support,DS,41,24695,02-06-2559
196919,HCLTech,Cloud,DS,46,58488,03-06-2559
196920,TCS,HR,QA,55,97729,04-06-2559
196921,TCS,Engineering,PM,60,134090,05-06-2559
196922,Wipro,Engineering,BA,42,23650,06-06-2559
196923,Infosys,Sales,SE,46,79658,07-06-2559
196924,Infosys,Support,QA,46,45931,08-06-2559
196925,Infosys,Finance,SSE,31,136285,09-06-2559
196926,Wipro,IT,SE,33,98644,10-06-2559
196927,HCLTech,Finance,QA,38,88280,11-06-2559
196928,HCLTech,Engineering,QA,56,21512,12-06-2559
196929,HCLTech,Finance,BA,30,118798,13-06-2559
196930,TCS,Support,SSE,45,132794,14-06-2559
196931,Wipro,HR,QA,39,81247,15-06-2559
196932,TCS,HR,PM,33,67740,16-06-2559
196933,Wipro,Sales,SSE,27,10789,17-06-2559
196934,Wipro,Cloud,PM,59,23215,18-06-2559
196935,TCS,Support,QA,55,34087,19-06-2559
196936,HCLTech,Finance,SSE,28,60504,20-06-2559
196937,Infosys,Support,PM,38,35939,21-06-2559
196938,Wipro,Sales,BA,22,46273,22-06-2559
196939,HCLTech,Finance,DS,25,48592,23-06-2559
196940,TCS,Engineering,BA,29,138730,24-06-2559
196941,HCLTech,Finance,PM,25,127157,25-06-2559
196942,Infosys,Sales,SSE,40,9095,26-06-2559
196943,HCLTech,Support,BA,26,28671,27-06-2559
196944,Wipro,IT,SSE,53,29263,28-06-2559
196945,Infosys,Finance,BA,57,15200,29-06-2559
196946,TCS,IT,PM,40,101944,30-06-2559
196947,TCS,HR,BA,31,9796,01-07-2559
196948,HCLTech,Support,QA,41,132580,02-07-2559
196949,Wipro,Finance,PM,28,49119,03-07-2559
196950,Wipro,Sales,QA,44,67571,04-07-2559
196951,Infosys,HR,DS,23,104453,05-07-2559
196952,Wipro,IT,QA,49,131099,06-07-2559
196953,HCLTech,Cloud,DevOps,57,119031,07-07-2559
196954,HCLTech,Engineering,PM,48,80685,08-07-2559
196955,Infosys,AI,SSE,53,91178,09-07-2559
196956,TCS,Finance,SE,50,65720,10-07-2559
196957,HCLTech,HR,SSE,45,109247,11-07-2559
196958,Wipro,Engineering,SE,23,123820,12-07-2559
196959,HCLTech,Cloud,DevOps,34,40919,13-07-2559
196960,Infosys,AI,SE,21,74947,14-07-2559
196961,Infosys,IT,PM,51,144941,15-07-2559
196962,TCS,Sales,BA,27,33231,16-07-2559
196963,Wipro,Support,DevOps,24,46867,17-07-2559
196964,TCS,Cloud,PM,25,29418,18-07-2559
196965,Wipro,Sales,SSE,47,127023,19-07-2559
196966,Wipro,Sales,PM,46,27675,20-07-2559
196967,Infosys,Sales,DS,21,138309,21-07-2559
196968,Wipro,AI,BA,38,76899,22-07-2559
196969,TCS,HR,PM,37,63353,23-07-2559
196970,HCLTech,Engineering,PM,53,108436,24-07-2559
196971,TCS,IT,BA,54,120152,25-07-2559
196972,HCLTech,HR,PM,41,46718,26-07-2559
196973,Infosys,Sales,DevOps,56,116074,27-07-2559
196974,Wipro,IT,DevOps,27,36175,28-07-2559
196975,Infosys,Engineering,SE,60,128972,29-07-2559
196976,TCS,Cloud,SE,34,38527,30-07-2559
196977,TCS,Support,QA,22,130638,31-07-2559
196978,HCLTech,Cloud,DS,41,69810,01-08-2559
196979,TCS,Sales,DevOps,28,49333,02-08-2559
196980,TCS,Engineering,BA,22,50977,03-08-2559
196981,Wipro,Engineering,DevOps,60,134037,04-08-2559
196982,HCLTech,Cloud,SE,45,37928,05-08-2559
196983,HCLTech,Support,SSE,45,81604,06-08-2559
196984,Wipro,Support,PM,49,55758,07-08-2559
196985,Infosys,Finance,DS,35,64635,08-08-2559
196986,Wipro,Finance,DS,42,134006,09-08-2559
196987,HCLTech,Finance,QA,25,112088,10-08-2559
196988,HCLTech,AI,BA,54,98184,11-08-2559
196989,TCS,Engineering,SSE,43,51195,12-08-2559
196990,TCS,Cloud,BA,32,24535,13-08-2559
196991,HCLTech,IT,SE,33,58586,14-08-2559
196992,Infosys,Finance,PM,28,145222,15-08-2559
196993,TCS,IT,DevOps,33,127973,16-08-2559
196994,Infosys,IT,SE,53,138998,17-08-2559
196995,Wipro,Engineering,DevOps,25,37367,18-08-2559
196996,HCLTech,AI,DevOps,47,105773,19-08-2559
196997,Infosys,Finance,SE,24,61131,20-08-2559
196998,TCS,Sales,DS,52,9450,21-08-2559
196999,TCS,Engineering,SSE,42,38114,22-08-2559
197000,Infosys,Cloud,PM,31,11782,23-08-2559
197001,Infosys,Cloud,SE,51,124428,24-08-2559
197002,HCLTech,Support,SSE,27,93556,25-08-2559
197003,Infosys,Finance,BA,50,115739,26-08-2559
197004,Infosys,HR,PM,30,122703,27-08-2559
197005,TCS,Engineering,SSE,33,90395,28-08-2559
197006,HCLTech,Engineering,SE,50,17869,29-08-2559
197007,Infosys,IT,DS,24,21097,30-08-2559
197008,Infosys,Finance,DS,49,126595,31-08-2559
197009,Infosys,Cloud,SE,43,135580,01-09-2559
197010,HCLTech,Finance,SSE,49,55546,02-09-2559
197011,TCS,IT,DevOps,28,119746,03-09-2559
197012,Wipro,Engineering,DevOps,53,20943,04-09-2559
197013,Wipro,Engineering,DevOps,21,77770,05-09-2559
197014,TCS,IT,SSE,38,104023,06-09-2559
197015,HCLTech,Sales,PM,30,35166,07-09-2559
197016,HCLTech,HR,SSE,39,18219,08-09-2559
197017,Wipro,IT,SSE,60,90019,09-09-2559
197018,Wipro,Sales,DS,39,111504,10-09-2559
197019,Wipro,Cloud,SSE,31,26685,11-09-2559
197020,HCLTech,Cloud,DS,29,119340,12-09-2559
197021,TCS,IT,BA,42,81476,13-09-2559
197022,TCS,Support,SSE,43,115590,14-09-2559
197023,TCS,IT,DevOps,41,122634,15-09-2559
197024,TCS,IT,DS,25,112378,16-09-2559
197025,TCS,Cloud,DS,45,12666,17-09-2559
197026,Infosys,Engineering,SSE,48,14816,18-09-2559
197027,HCLTech,AI,QA,32,20363,19-09-2559
197028,TCS,IT,SE,24,17988,20-09-2559
197029,Wipro,Engineering,SE,37,35492,21-09-2559
197030,Wipro,Finance,QA,38,58287,22-09-2559
197031,TCS,Support,PM,54,125160,23-09-2559
197032,HCLTech,Sales,DS,22,127624,24-09-2559
197033,Wipro,Cloud,BA,54,140240,25-09-2559
197034,Infosys,HR,SSE,39,136421,26-09-2559
197035,TCS,Engineering,BA,30,78993,27-09-2559
197036,Wipro,Finance,DS,31,103331,28-09-2559
197037,Infosys,Cloud,SE,59,149609,29-09-2559
197038,HCLTech,Support,DS,60,42245,30-09-2559
197039,Infosys,AI,PM,31,74635,01-10-2559
197040,HCLTech,HR,BA,36,146746,02-10-2559
197041,TCS,Sales,DS,53,129302,03-10-2559
197042,Infosys,Sales,BA,52,94870,04-10-2559
197043,Wipro,Cloud,DevOps,25,115170,05-10-2559
197044,HCLTech,Support,SE,45,125097,06-10-2559
197045,HCLTech,HR,BA,52,100693,07-10-2559
197046,Wipro,Engineering,SE,34,73315,08-10-2559
197047,HCLTech,Finance,SSE,52,118013,09-10-2559
197048,Wipro,IT,QA,37,27374,10-10-2559
197049,Infosys,AI,QA,37,146628,11-10-2559
197050,TCS,Engineering,SSE,52,12344,12-10-2559
197051,Infosys,AI,QA,51,45244,13-10-2559
197052,HCLTech,Support,DS,53,108861,14-10-2559
197053,TCS,IT,PM,27,146837,15-10-2559
197054,TCS,Engineering,QA,23,60679,16-10-2559
197055,Infosys,Support,QA,56,60234,17-10-2559
197056,Infosys,IT,DS,59,125109,18-10-2559
197057,Wipro,Engineering,DevOps,54,127862,19-10-2559
197058,HCLTech,HR,QA,49,100740,20-10-2559
197059,HCLTech,Engineering,SE,35,120258,21-10-2559
197060,HCLTech,Finance,QA,41,95745,22-10-2559
197061,Wipro,AI,SSE,58,36679,23-10-2559
197062,HCLTech,Cloud,QA,51,106633,24-10-2559
197063,HCLTech,Finance,PM,55,118721,25-10-2559
197064,TCS,Support,DevOps,37,83824,26-10-2559
197065,TCS,Cloud,DS,27,59726,27-10-2559
197066,Wipro,IT,QA,49,23187,28-10-2559
197067,HCLTech,HR,BA,51,47002,29-10-2559
197068,TCS,IT,BA,37,104634,30-10-2559
197069,TCS,AI,SE,37,23039,31-10-2559
197070,Wipro,Sales,DevOps,38,60977,01-11-2559
197071,Infosys,Cloud,SSE,36,96229,02-11-2559
197072,TCS,HR,DS,42,141588,03-11-2559
197073,HCLTech,Support,BA,22,56501,04-11-2559
197074,Wipro,Engineering,QA,58,75414,05-11-2559
197075,Infosys,Sales,DS,37,81818,06-11-2559
197076,TCS,Sales,PM,30,112841,07-11-2559
