Financial_ID,Company,Year,Quarter,Revenue,Profit,Employees
92196,Infosys,2015,Q1,7642,1283,177232
92197,HCLTech,2022,Q2,6356,1145,207723
92198,TCS,2020,Q4,5831,166,89621
92199,Infosys,2023,Q3,962,2007,67176
92200,Infosys,2026,Q2,7969,800,165458
92201,Wipro,2021,Q1,8126,361,111418
92202,Infosys,2018,Q1,7840,1324,97027
92203,Wipro,2016,Q3,7965,1047,97542
92204,Infosys,2024,Q1,8219,1812,92773
92205,Infosys,2025,Q4,1807,1823,140403
92206,Infosys,2024,Q4,4821,2057,226684
92207,HCLTech,2023,Q1,2298,2098,179692
92208,TCS,2021,Q1,2520,152,73531
92209,HCLTech,2024,Q3,4994,352,95866
92210,Infosys,2016,Q2,7202,1548,79373
92211,Infosys,2026,Q2,8347,497,127381
92212,TCS,2019,Q4,8007,1561,244753
92213,Wipro,2023,Q3,5442,534,76161
92214,HCLTech,2026,Q1,8196,955,152469
92215,TCS,2019,Q4,2617,2044,128477
92216,TCS,2018,Q1,6195,1250,176451
92217,TCS,2025,Q4,6538,2455,201035
92218,HCLTech,2017,Q4,3893,844,207777
92219,Wipro,2015,Q4,1460,528,222425
92220,Wipro,2015,Q1,7521,83,130593
92221,Infosys,2021,Q1,974,366,99916
92222,Wipro,2025,Q2,2382,1641,206473
92223,HCLTech,2022,Q2,1001,1492,84420
92224,TCS,2019,Q3,5867,1031,220809
92225,HCLTech,2025,Q4,5163,522,219821
92226,TCS,2020,Q4,5613,1108,131975
92227,HCLTech,2017,Q4,7057,207,233102
92228,Infosys,2018,Q4,2136,1973,225462
92229,HCLTech,2023,Q3,1505,1981,248665
92230,HCLTech,2023,Q4,2841,634,222499
92231,Infosys,2021,Q1,3727,2071,84405
92232,TCS,2017,Q3,1875,120,99269
92233,Infosys,2019,Q3,3860,1429,248714
92234,Wipro,2016,Q1,6389,2081,129275
92235,HCLTech,2021,Q2,1037,984,97861
92236,Infosys,2018,Q3,1989,223,153721
92237,HCLTech,2015,Q2,6328,1685,51753
92238,HCLTech,2015,Q1,6381,1117,52011
92239,Infosys,2020,Q4,3102,2318,232296
92240,Wipro,2015,Q4,5267,772,103193
92241,HCLTech,2020,Q4,6242,574,116028
92242,HCLTech,2026,Q3,2145,127,62970
92243,Infosys,2023,Q2,6249,1855,162355
92244,Wipro,2021,Q1,1032,2360,149028
92245,TCS,2016,Q4,1518,2420,198957
92246,HCLTech,2019,Q2,8820,1643,199809
92247,TCS,2023,Q4,2780,2045,223062
92248,TCS,2025,Q2,3852,1020,114350
92249,TCS,2025,Q3,2829,779,77607
92250,HCLTech,2022,Q4,1466,1234,226252
92251,TCS,2026,Q4,1770,748,172370
92252,Wipro,2016,Q3,1243,1433,139994
92253,Infosys,2016,Q3,4647,1604,71845
92254,HCLTech,2023,Q4,5262,1796,157445
92255,TCS,2019,Q4,2754,152,139706
92256,HCLTech,2017,Q4,7893,1884,222137
92257,TCS,2020,Q3,8659,520,224701
92258,Infosys,2015,Q3,5812,875,59200
92259,TCS,2021,Q1,7547,816,79613
92260,Infosys,2022,Q4,5416,1409,198803
92261,HCLTech,2022,Q4,6021,2164,162040
92262,TCS,2017,Q3,4090,502,93587
92263,Wipro,2022,Q1,1975,117,200960
92264,Wipro,2016,Q4,6922,1096,63182
92265,Wipro,2020,Q1,6865,399,222653
92266,HCLTech,2015,Q2,2854,1505,175824
92267,TCS,2016,Q2,8710,1064,132867
92268,Infosys,2016,Q2,7128,909,112688
92269,Infosys,2022,Q1,2257,766,106087
92270,Wipro,2017,Q4,2526,1630,182620
92271,Infosys,2016,Q4,2380,782,240653
92272,Wipro,2020,Q2,2359,1932,191199
92273,TCS,2026,Q3,1075,588,244028
92274,HCLTech,2025,Q4,7091,151,193348
92275,HCLTech,2015,Q2,2672,419,243820
92276,Infosys,2021,Q4,4549,1915,164468
92277,HCLTech,2015,Q2,2146,555,233961
92278,HCLTech,2015,Q2,5141,562,145674
92279,Wipro,2026,Q1,2922,332,246995
92280,Infosys,2026,Q2,2652,2114,231068
92281,HCLTech,2026,Q3,3143,2142,148385
92282,Wipro,2015,Q1,2387,669,177449
92283,TCS,2017,Q4,7288,882,92857
92284,TCS,2017,Q2,6129,1830,70203
92285,Wipro,2016,Q2,2280,260,75075
92286,Infosys,2024,Q2,6111,246,243669
92287,Infosys,2024,Q1,3981,790,225237
92288,Wipro,2020,Q4,6708,474,191308
92289,TCS,2015,Q3,6931,1833,203095
92290,Infosys,2017,Q2,5187,2278,51520
92291,Wipro,2025,Q2,2840,2338,241085
92292,Infosys,2021,Q1,8724,905,167247
92293,Wipro,2025,Q4,7215,1774,231500
92294,Wipro,2022,Q1,5218,1949,158612
92295,HCLTech,2026,Q4,2885,1760,134888
92296,Infosys,2016,Q4,2205,1289,176855
92297,Wipro,2015,Q3,6857,1081,234425
92298,Wipro,2022,Q1,7354,1708,240881
92299,Infosys,2017,Q3,2103,635,208648
92300,HCLTech,2023,Q4,8945,494,180490
92301,Wipro,2023,Q2,6319,1308,210076
92302,Infosys,2021,Q4,8096,2333,157249
92303,HCLTech,2020,Q2,6065,1347,164393
92304,Infosys,2024,Q3,3131,161,185284
92305,TCS,2018,Q4,4793,1591,224669
92306,HCLTech,2020,Q3,7598,141,135832
92307,Infosys,2026,Q2,5820,426,239323
92308,HCLTech,2017,Q1,5301,319,207712
92309,Infosys,2020,Q1,8843,362,94019
92310,Wipro,2020,Q2,5614,763,68348
92311,TCS,2024,Q2,5625,2471,51677
92312,HCLTech,2025,Q1,5996,2326,151941
92313,Infosys,2021,Q1,3665,2215,64286
92314,TCS,2026,Q2,2425,2120,107510
92315,Infosys,2018,Q3,5405,582,226669
92316,Infosys,2020,Q2,4658,678,208275
92317,Infosys,2018,Q4,8001,1617,215748
92318,Infosys,2020,Q3,5473,1504,166795
92319,Wipro,2015,Q2,3557,2383,200023
92320,TCS,2022,Q4,7987,1190,238213
92321,Infosys,2019,Q4,3858,1594,147410
92322,HCLTech,2019,Q1,4795,2346,94170
92323,Infosys,2020,Q3,1833,1831,88443
92324,TCS,2020,Q4,6159,1347,149024
92325,HCLTech,2022,Q2,8427,2331,117449
92326,HCLTech,2017,Q4,7518,325,97638
92327,TCS,2021,Q1,3702,121,141172
92328,TCS,2026,Q1,7830,442,238305
92329,Infosys,2021,Q1,4254,957,144186
92330,HCLTech,2026,Q1,3783,2038,230303
92331,Wipro,2018,Q3,6467,1198,109978
92332,HCLTech,2019,Q2,1055,1515,201290
92333,Infosys,2024,Q1,6182,820,114214
92334,TCS,2022,Q4,2721,399,194767
92335,Wipro,2024,Q1,3905,1302,156411
92336,Wipro,2016,Q4,1205,244,180370
92337,TCS,2024,Q3,7767,2033,96970
92338,HCLTech,2022,Q1,1407,720,244981
92339,HCLTech,2022,Q2,3201,2367,60369
92340,HCLTech,2020,Q2,3005,761,130948
92341,TCS,2020,Q2,1003,1238,106161
92342,HCLTech,2024,Q4,1694,1810,202709
92343,Infosys,2017,Q1,5728,2124,104556
92344,TCS,2024,Q2,8753,1594,233323
92345,Wipro,2024,Q2,3439,623,215947
92346,HCLTech,2015,Q3,1974,955,167464
92347,Wipro,2026,Q3,4396,455,204393
92348,TCS,2020,Q2,1483,1417,60801
92349,HCLTech,2018,Q3,4408,241,141591
92350,Wipro,2022,Q2,8705,190,236683
92351,Wipro,2024,Q1,8384,574,108172
92352,Infosys,2021,Q2,6717,475,76643
92353,HCLTech,2021,Q3,8674,1271,211788
92354,HCLTech,2023,Q2,7922,140,213076
92355,TCS,2018,Q4,7230,1809,119992
92356,Infosys,2020,Q4,2492,339,109312
92357,TCS,2016,Q3,1144,1435,62748
92358,TCS,2021,Q3,3904,2267,128481
92359,Infosys,2016,Q4,8632,2422,117053
92360,HCLTech,2022,Q3,8876,2236,139483
92361,Infosys,2024,Q3,8875,2107,180845
92362,Wipro,2025,Q2,7311,2161,82492
92363,TCS,2017,Q3,8836,1285,246666
92364,TCS,2022,Q4,7379,337,157688
92365,TCS,2015,Q2,1403,865,172607
92366,Wipro,2019,Q3,5202,715,170978
92367,Infosys,2018,Q4,2666,2030,132014
92368,Wipro,2023,Q2,1629,159,240699
92369,HCLTech,2025,Q3,2070,256,230286
92370,Wipro,2026,Q3,2391,394,82222
92371,Wipro,2018,Q2,3821,161,209802
92372,TCS,2025,Q4,7956,2390,185398
92373,TCS,2021,Q2,1247,1069,74762
92374,Infosys,2019,Q1,8971,1751,178097
92375,TCS,2019,Q2,7202,429,75758
92376,HCLTech,2023,Q2,3702,1342,156599
92377,Wipro,2025,Q1,7729,2244,154057
92378,Infosys,2020,Q3,8027,601,153416
92379,TCS,2016,Q3,1226,721,80034
92380,Infosys,2017,Q2,5140,1118,217374
92381,HCLTech,2020,Q1,7010,406,131107
92382,HCLTech,2024,Q4,4980,873,67101
92383,Infosys,2026,Q4,6917,2224,201431
92384,HCLTech,2023,Q4,2430,138,225857
92385,HCLTech,2015,Q1,4235,1334,177190
92386,HCLTech,2022,Q1,1224,1621,101831
92387,Wipro,2026,Q2,1044,2256,134273
92388,TCS,2019,Q2,7130,563,238830
92389,TCS,2020,Q2,4438,1135,120294
92390,TCS,2021,Q3,8707,1145,135140
92391,HCLTech,2023,Q2,1246,403,237969
92392,Infosys,2019,Q4,1070,1713,111628
92393,HCLTech,2018,Q2,2127,899,127571
92394,Wipro,2025,Q1,2861,788,65151
92395,Infosys,2021,Q2,7203,278,232855
92396,Infosys,2017,Q2,4738,2109,228381
92397,HCLTech,2020,Q2,2067,2232,107410
92398,Infosys,2022,Q4,6705,1943,186218
92399,TCS,2015,Q3,3605,1158,167432
92400,Wipro,2022,Q3,7327,591,106065
92401,HCLTech,2019,Q1,3750,2301,137168
92402,Infosys,2017,Q2,5259,2011,70370
92403,Wipro,2024,Q2,8861,2302,200525
92404,HCLTech,2015,Q4,4800,1955,177151
92405,TCS,2021,Q2,7613,959,188216
92406,Wipro,2025,Q2,4437,2268,86075
92407,HCLTech,2019,Q3,1723,532,212046
92408,TCS,2015,Q2,3977,1170,171737
92409,Infosys,2023,Q3,6911,1237,136770
92410,HCLTech,2019,Q2,3486,1450,163791
92411,Wipro,2020,Q3,2680,1132,138818
92412,TCS,2015,Q4,2393,2350,149340
92413,Infosys,2023,Q3,2068,2161,89228
92414,Infosys,2021,Q1,3494,549,208570
92415,Infosys,2020,Q4,2271,1869,147634
92416,TCS,2015,Q4,5260,1431,180944
92417,HCLTech,2021,Q1,7882,1742,195027
92418,Wipro,2015,Q1,1323,1753,238535
92419,HCLTech,2021,Q3,8927,583,80804
92420,TCS,2019,Q2,7841,184,108893
92421,Infosys,2016,Q2,5706,1126,50691
92422,TCS,2015,Q1,1351,1821,197231
92423,Infosys,2016,Q2,8072,1468,215587
92424,HCLTech,2024,Q3,8808,1384,56755
92425,TCS,2017,Q2,1637,956,105236
92426,HCLTech,2026,Q1,8470,1034,147732
92427,HCLTech,2021,Q1,6409,361,242400
92428,TCS,2022,Q3,1708,1236,72454
92429,Wipro,2025,Q3,928,1647,77445
92430,Infosys,2018,Q4,2432,1792,54541
92431,Infosys,2025,Q3,6483,589,185823
92432,Wipro,2024,Q1,7459,2139,204276
92433,Infosys,2020,Q2,8456,1381,167857
92434,Wipro,2026,Q2,6087,1108,150762
92435,Wipro,2023,Q3,5963,1324,242127
92436,TCS,2021,Q1,1053,1034,226966
92437,Wipro,2018,Q4,1516,843,113094
92438,TCS,2024,Q2,4793,1252,114739
92439,HCLTech,2024,Q1,1066,1296,113796
92440,HCLTech,2025,Q2,8409,2453,54019
92441,TCS,2016,Q1,5595,1263,198228
92442,HCLTech,2018,Q3,7789,691,156095
92443,HCLTech,2024,Q2,910,1664,154277
92444,Infosys,2020,Q4,4601,1580,190289
92445,Infosys,2018,Q4,7570,2408,131277
92446,HCLTech,2026,Q3,1928,1351,165636
92447,HCLTech,2018,Q3,4622,1881,113278
92448,TCS,2020,Q3,4232,915,194857
92449,Wipro,2022,Q3,7503,1857,131411
92450,Infosys,2020,Q2,7327,1344,60758
92451,HCLTech,2025,Q4,6205,116,129568
92452,TCS,2021,Q3,4855,601,172539
92453,HCLTech,2021,Q4,4132,1306,131597
92454,TCS,2019,Q1,1709,1601,200245
92455,Infosys,2022,Q1,7701,1591,67565
92456,HCLTech,2020,Q3,4779,86,195945
92457,Wipro,2016,Q3,8848,1469,108942
92458,TCS,2024,Q2,2680,1850,74527
92459,TCS,2022,Q4,4750,2370,120698
92460,TCS,2015,Q3,3239,1236,73306
92461,Wipro,2018,Q3,1945,1685,125072
92462,Wipro,2024,Q1,8581,2432,132526
92463,Infosys,2022,Q4,5083,1581,153772
92464,TCS,2016,Q1,4699,109,99052
92465,Infosys,2015,Q3,3989,764,219367
92466,TCS,2016,Q2,4403,1908,72263
92467,Infosys,2021,Q1,6736,1260,161202
92468,HCLTech,2023,Q3,2579,2278,152612
92469,Wipro,2015,Q2,3090,674,154742
92470,HCLTech,2017,Q3,4057,1987,244356
92471,Wipro,2025,Q4,827,1887,65780
92472,HCLTech,2015,Q1,8552,885,58512
92473,HCLTech,2020,Q4,4447,2026,228487
92474,Wipro,2023,Q4,3944,1304,165512
92475,Wipro,2019,Q3,4311,80,182498
92476,Infosys,2026,Q1,8159,2340,206545
92477,HCLTech,2018,Q1,3958,2318,137549
92478,Infosys,2015,Q2,1014,2026,159180
92479,Wipro,2020,Q1,949,1960,239927
92480,TCS,2016,Q4,7893,156,89740
92481,HCLTech,2019,Q2,800,1673,212676
92482,HCLTech,2015,Q1,6844,116,88349
92483,HCLTech,2015,Q1,2423,2197,116451
92484,HCLTech,2017,Q3,4832,1433,231013
92485,Infosys,2016,Q4,6584,873,182394
92486,TCS,2019,Q2,1824,1896,177383
92487,Wipro,2021,Q1,5749,1321,106999
92488,Infosys,2017,Q4,3788,447,171911
92489,HCLTech,2019,Q4,7330,2224,113661
92490,Infosys,2015,Q3,8297,346,66827
92491,Wipro,2017,Q3,5734,513,177356
92492,HCLTech,2020,Q4,1688,832,151959
92493,HCLTech,2021,Q4,6108,1194,71295
92494,TCS,2021,Q4,4932,2166,194704
92495,Infosys,2019,Q1,5911,1344,152819
92496,TCS,2015,Q4,8796,659,230153
92497,Wipro,2023,Q3,3704,1834,115446
92498,HCLTech,2015,Q4,5362,698,149625
92499,Wipro,2020,Q3,4638,2123,202400
92500,Infosys,2024,Q2,2453,1752,129153
92501,Infosys,2021,Q1,8454,990,200566
92502,Infosys,2021,Q4,6803,1971,212662
92503,TCS,2020,Q3,2451,1788,93026
92504,TCS,2018,Q3,1493,1901,211788
92505,Wipro,2024,Q3,8041,1711,109538
92506,TCS,2021,Q3,5145,1763,92206
92507,Infosys,2024,Q2,3046,933,83523
92508,TCS,2026,Q1,5551,2313,122114
92509,Wipro,2025,Q3,7426,855,94886
92510,Wipro,2018,Q2,7320,680,149401
92511,Infosys,2024,Q2,7503,677,95047
92512,Wipro,2026,Q2,4876,2006,109296
92513,Infosys,2018,Q4,3435,316,235056
92514,HCLTech,2021,Q2,7138,749,69489
92515,TCS,2021,Q1,5615,1233,247190
92516,Infosys,2017,Q2,2878,1813,238210
92517,TCS,2021,Q4,4225,1501,133893
92518,Infosys,2016,Q3,2971,1869,97127
92519,Wipro,2022,Q4,5186,465,136051
92520,HCLTech,2019,Q1,2757,1969,186089
92521,TCS,2016,Q3,2186,2443,127339
92522,Wipro,2015,Q1,4681,367,139742
92523,Wipro,2024,Q4,5011,1046,121852
92524,Wipro,2021,Q3,3074,739,110727
92525,TCS,2019,Q3,871,2128,146413
92526,TCS,2026,Q4,6331,198,215679
92527,HCLTech,2016,Q4,7299,559,90328
92528,TCS,2020,Q4,4562,155,231179
92529,Wipro,2024,Q2,3840,2423,229701
92530,HCLTech,2015,Q4,5440,1363,68199
92531,Wipro,2015,Q3,3065,582,219137
92532,Infosys,2021,Q1,5547,1288,233943
92533,HCLTech,2015,Q4,4829,1414,196840
92534,HCLTech,2015,Q1,4648,2366,167795
92535,Infosys,2015,Q4,6911,823,56138
92536,HCLTech,2026,Q1,4538,2389,192786
92537,HCLTech,2024,Q1,7484,1729,174661
92538,HCLTech,2020,Q4,6864,545,185268
92539,Wipro,2017,Q1,2941,1158,220681
92540,TCS,2016,Q4,4480,2166,221008
92541,Infosys,2015,Q2,2736,1370,226841
92542,HCLTech,2024,Q4,2436,2351,230659
92543,HCLTech,2021,Q1,1004,1035,171209
92544,HCLTech,2026,Q3,1042,2398,80933
92545,Wipro,2020,Q3,1008,435,79484
92546,TCS,2021,Q4,4025,1385,203349
92547,Infosys,2021,Q3,4206,966,95985
92548,HCLTech,2018,Q2,8256,164,236139
92549,Wipro,2017,Q2,1785,368,211901
92550,HCLTech,2015,Q4,5290,2220,99876
92551,TCS,2023,Q2,5365,1525,99512
92552,TCS,2017,Q4,1850,1213,178754
92553,TCS,2019,Q2,6177,1763,226569
92554,Infosys,2021,Q3,3149,577,58216
92555,TCS,2015,Q4,4187,1476,67234
92556,Infosys,2017,Q4,5281,117,205398
92557,TCS,2020,Q2,5235,1053,193639
92558,Wipro,2020,Q1,2833,1979,140853
92559,Infosys,2020,Q3,8393,393,87734
92560,HCLTech,2023,Q3,4144,2433,62193
92561,Wipro,2025,Q2,2673,1712,86548
92562,Wipro,2026,Q3,5274,835,152109
92563,HCLTech,2019,Q3,7750,748,223033
92564,Wipro,2026,Q3,8612,92,127469
92565,TCS,2018,Q1,2039,1259,226150
92566,TCS,2016,Q3,6664,769,123744
92567,HCLTech,2017,Q3,8652,2292,145611
92568,TCS,2026,Q1,4907,100,114960
92569,Infosys,2017,Q2,5474,2269,134687
92570,HCLTech,2016,Q3,6789,609,139839
92571,TCS,2016,Q2,8945,1251,235562
92572,Infosys,2020,Q2,1731,829,245549
92573,Wipro,2015,Q2,8779,1662,208877
92574,HCLTech,2023,Q4,3269,1448,121287
92575,TCS,2024,Q3,1953,1464,112746
92576,TCS,2018,Q1,8180,585,176248
92577,Wipro,2016,Q1,8120,1241,115627
92578,Wipro,2026,Q3,8057,2174,145828
92579,Infosys,2021,Q2,8887,1580,135591
92580,Wipro,2019,Q1,4022,2470,88489
92581,Wipro,2015,Q1,5919,1562,65251
92582,Infosys,2022,Q4,2075,257,182462
92583,TCS,2018,Q2,1869,2495,105301
92584,HCLTech,2015,Q1,3154,1287,239244
92585,HCLTech,2026,Q3,8474,1352,90776
92586,TCS,2022,Q1,7034,1732,71454
92587,Infosys,2018,Q1,4352,935,51769
92588,Infosys,2021,Q1,1444,632,115264
92589,TCS,2015,Q1,4738,1318,205843
92590,HCLTech,2025,Q2,6767,2082,218960
92591,HCLTech,2020,Q1,4647,478,169628
92592,TCS,2019,Q1,5576,1027,204310
92593,Wipro,2016,Q1,1747,2002,168059
92594,TCS,2018,Q2,4601,468,227941
92595,Infosys,2018,Q2,6338,1030,175937
92596,Wipro,2018,Q2,8002,88,112587
92597,Wipro,2022,Q2,8258,2163,76067
92598,Wipro,2025,Q4,2189,1748,178373
92599,TCS,2022,Q3,1330,1042,217811
92600,Infosys,2023,Q4,2504,1176,217877
92601,Infosys,2024,Q1,8473,2349,174206
92602,HCLTech,2023,Q1,4658,650,163647
92603,Infosys,2021,Q3,6137,132,211333
92604,Wipro,2024,Q2,5187,610,225029
92605,Infosys,2025,Q2,822,820,68283
92606,Wipro,2025,Q4,1650,446,70068
92607,TCS,2022,Q2,4935,1901,105880
92608,Infosys,2025,Q3,6370,2194,198225
92609,TCS,2016,Q3,4197,842,248328
92610,Infosys,2017,Q2,6235,294,158681
92611,HCLTech,2024,Q2,1629,1889,61827
92612,Infosys,2021,Q1,4160,992,76990
92613,Infosys,2024,Q4,6695,1737,246399
92614,Wipro,2020,Q1,3129,86,54613
92615,Wipro,2018,Q3,5866,1730,195726
92616,HCLTech,2016,Q2,3098,1701,101273
92617,TCS,2020,Q3,6418,2230,236648
92618,TCS,2017,Q1,3139,1730,154765
92619,Wipro,2022,Q4,3716,2499,148094
92620,Wipro,2021,Q4,3176,2026,155207
92621,Wipro,2020,Q2,1578,1834,98555
92622,Infosys,2019,Q1,8814,1675,145710
92623,Infosys,2026,Q4,3195,1996,177069
92624,TCS,2019,Q4,8345,2313,101560
92625,TCS,2024,Q4,4627,880,201411
92626,Wipro,2026,Q1,7831,804,141718
92627,TCS,2024,Q3,2778,945,153196
92628,HCLTech,2019,Q4,4596,959,184190
92629,TCS,2020,Q4,5663,923,135500
92630,HCLTech,2021,Q4,5806,2169,64181
92631,Infosys,2022,Q2,6976,248,146227
92632,TCS,2015,Q2,2070,2162,119170
92633,TCS,2016,Q3,2159,505,231743
92634,TCS,2023,Q1,3399,1721,247066
92635,TCS,2017,Q4,7930,1142,118002
92636,HCLTech,2017,Q2,5331,1473,165589
92637,Infosys,2021,Q4,5060,1513,233493
92638,Wipro,2025,Q3,8748,159,103745
92639,Infosys,2023,Q4,1536,229,91429
92640,HCLTech,2018,Q1,1592,192,200081
92641,TCS,2018,Q3,1214,1285,227071
92642,HCLTech,2018,Q2,6623,192,202347
92643,Wipro,2015,Q2,4716,1918,106384
92644,TCS,2021,Q2,885,528,249785
92645,HCLTech,2025,Q2,6001,2105,162324
92646,Infosys,2015,Q2,5874,1909,64181
92647,Wipro,2018,Q2,5859,1906,79618
92648,HCLTech,2017,Q2,4054,330,169548
92649,HCLTech,2016,Q4,5085,1041,126860
92650,HCLTech,2019,Q4,2989,1224,168651
92651,Wipro,2024,Q2,3945,1645,210631
92652,TCS,2015,Q4,8331,84,64514
92653,HCLTech,2018,Q1,7823,996,97181
92654,HCLTech,2023,Q3,1280,2022,222765
92655,TCS,2022,Q3,4345,2180,51730
92656,HCLTech,2023,Q2,2255,1664,105084
92657,HCLTech,2021,Q2,964,1821,143515
92658,HCLTech,2016,Q2,2788,1441,133618
92659,Infosys,2019,Q4,1046,1856,167732
92660,HCLTech,2015,Q2,7143,842,86122
92661,Infosys,2025,Q1,8427,1201,214100
92662,Infosys,2026,Q2,7443,1578,102427
92663,Infosys,2026,Q3,8546,430,117350
92664,TCS,2024,Q3,5043,1529,155323
92665,HCLTech,2025,Q2,5802,2070,72653
92666,HCLTech,2018,Q1,2361,1168,128977
92667,Infosys,2023,Q2,2318,325,164347
92668,Wipro,2026,Q2,7777,1000,140679
92669,TCS,2018,Q3,2701,2136,211697
92670,HCLTech,2024,Q4,8098,1772,57346
92671,Wipro,2015,Q1,5208,768,181111
92672,Infosys,2016,Q1,4989,320,121850
92673,HCLTech,2017,Q3,6634,381,123079
92674,Infosys,2026,Q2,1950,433,141311
92675,HCLTech,2017,Q4,7314,693,125065
92676,TCS,2018,Q2,809,2353,229083
92677,Infosys,2023,Q2,7114,2315,206017
92678,Infosys,2023,Q3,6968,465,96256
92679,HCLTech,2016,Q2,3763,1709,189056
92680,Infosys,2019,Q4,3627,2370,202755
92681,Infosys,2022,Q3,8816,546,135048
92682,Wipro,2021,Q2,7075,134,75776
92683,TCS,2025,Q4,8122,1020,84596
92684,Infosys,2019,Q1,2041,1161,57432
92685,TCS,2021,Q1,4056,244,65360
92686,TCS,2020,Q4,6099,1279,228320
92687,HCLTech,2025,Q4,8712,599,106897
92688,Infosys,2022,Q4,1549,1802,119043
92689,HCLTech,2015,Q1,5360,2229,88176
92690,HCLTech,2015,Q3,8821,1923,149869
92691,Wipro,2018,Q4,7724,1198,103003
92692,Infosys,2023,Q2,6501,2483,193424
92693,HCLTech,2016,Q3,4131,941,104558
92694,Infosys,2024,Q2,7063,1257,135491
92695,Infosys,2022,Q4,1139,2220,228892
92696,HCLTech,2015,Q3,2801,1904,63250
92697,HCLTech,2021,Q2,1354,719,189370
92698,HCLTech,2018,Q1,7118,1424,239168
92699,Infosys,2018,Q2,7497,871,178353
92700,TCS,2016,Q2,8846,583,64761
92701,HCLTech,2017,Q3,4789,2372,243852
92702,Infosys,2025,Q2,4881,880,88913
92703,Wipro,2025,Q3,3976,1373,105533
92704,HCLTech,2026,Q4,1917,1127,135676
92705,Wipro,2026,Q1,7988,934,244504
92706,TCS,2021,Q2,7507,714,134590
92707,Infosys,2016,Q1,1455,107,199219
92708,TCS,2016,Q2,4036,1737,50805
92709,Wipro,2026,Q4,1259,532,241115
92710,Wipro,2025,Q2,6019,1218,142881
92711,HCLTech,2018,Q1,7246,576,152787
92712,Infosys,2017,Q2,5271,2208,80260
92713,Wipro,2022,Q1,6047,571,172843
92714,Wipro,2022,Q1,2707,1186,140524
92715,TCS,2025,Q1,5835,1757,99720
92716,Wipro,2024,Q4,2886,1193,238140
92717,Wipro,2024,Q2,8760,377,189823
92718,Wipro,2023,Q1,5144,927,211731
92719,HCLTech,2017,Q3,1765,1159,72078
92720,TCS,2022,Q3,7376,733,54554
92721,Wipro,2023,Q1,5530,180,116277
92722,Wipro,2022,Q2,3240,1914,231669
92723,Wipro,2017,Q1,1372,204,101888
92724,HCLTech,2023,Q1,8716,1218,154193
92725,TCS,2025,Q1,2420,2266,229234
92726,Wipro,2023,Q3,6953,420,113308
92727,HCLTech,2020,Q3,4439,343,240844
92728,HCLTech,2018,Q2,2607,318,95445
92729,Infosys,2018,Q1,2311,2355,103584
92730,HCLTech,2016,Q2,8214,1010,201951
92731,HCLTech,2026,Q2,6429,2439,164504
92732,Wipro,2016,Q3,6663,1301,149274
92733,Wipro,2026,Q2,854,146,237295
92734,HCLTech,2019,Q4,1744,419,143126
92735,Wipro,2015,Q1,6236,1492,84655
92736,TCS,2018,Q2,1273,1539,120611
92737,HCLTech,2023,Q2,6585,670,248740
92738,Wipro,2020,Q3,902,548,69498
92739,TCS,2016,Q2,3144,1178,211406
92740,Wipro,2022,Q2,5422,966,54022
92741,Wipro,2020,Q4,8596,2226,52482
92742,Wipro,2019,Q1,2667,1850,132662
92743,TCS,2025,Q3,4581,1223,211256
92744,Wipro,2020,Q1,4018,944,89432
92745,Infosys,2025,Q3,5545,863,167270
92746,HCLTech,2017,Q1,6993,714,134047
92747,HCLTech,2015,Q2,2784,1369,141010
92748,TCS,2016,Q3,4283,2275,75443
92749,Infosys,2016,Q1,8735,2500,91253
92750,Wipro,2015,Q4,8456,583,146852
92751,Wipro,2026,Q1,1042,1028,99086
92752,HCLTech,2015,Q1,3270,2279,226449
92753,Infosys,2021,Q2,5917,2340,232081
92754,HCLTech,2024,Q2,7809,1799,81879
92755,HCLTech,2022,Q4,6525,956,196306
92756,Infosys,2019,Q2,7079,883,93601
92757,Infosys,2022,Q4,7309,142,232357
92758,Infosys,2020,Q1,1044,223,56585
92759,Wipro,2017,Q4,3103,2197,138079
92760,Wipro,2024,Q4,5822,2053,66159
92761,Infosys,2017,Q2,2340,469,167997
92762,Wipro,2015,Q3,5760,481,121944
92763,Infosys,2023,Q4,4898,1106,224295
92764,HCLTech,2021,Q2,8677,2317,163816
92765,Infosys,2017,Q1,1004,796,79262
92766,Infosys,2023,Q1,7168,1181,226580
92767,Infosys,2023,Q2,4479,1270,155053
92768,Infosys,2026,Q4,3205,1921,204934
92769,HCLTech,2021,Q4,6701,1574,84105
92770,TCS,2021,Q3,8809,1542,112119
92771,Wipro,2018,Q2,6401,556,197307
92772,HCLTech,2020,Q1,3906,162,92292
92773,TCS,2019,Q1,3501,1873,140145
92774,TCS,2024,Q2,1487,2461,164092
92775,Infosys,2015,Q2,7366,2126,214697
92776,TCS,2020,Q3,7327,529,160206
92777,TCS,2023,Q4,3401,466,157340
92778,TCS,2024,Q2,7941,841,243767
92779,Infosys,2024,Q3,8790,2085,204191
92780,HCLTech,2021,Q2,7588,1991,216147
92781,TCS,2015,Q2,2417,251,180082
92782,HCLTech,2015,Q3,6603,337,73983
92783,TCS,2016,Q3,3592,918,228094
92784,Wipro,2016,Q3,5511,155,178525
92785,Wipro,2024,Q3,6515,535,97940
92786,Infosys,2024,Q1,8110,1860,183333
