Client_ID,Company,Industry,Country,ContractValue
100399,TCS,Banking,UK,22564259
100400,Wipro,Healthcare,UK,10844066
100401,Wipro,Banking,USA,5044806
100402,TCS,Manufacturing,UK,44377827
100403,Wipro,Banking,India,27732816
100404,Infosys,Healthcare,Canada,49991260
100405,HCLTech,Retail,USA,10646489
100406,TCS,Retail,USA,32328777
100407,HCLTech,Retail,Canada,29057363
100408,HCLTech,Telecom,Germany,28132650
100409,TCS,Healthcare,Germany,3527287
100410,TCS,Healthcare,India,37834430
100411,Wipro,Telecom,UK,13409542
100412,Wipro,Telecom,USA,3812336
100413,HCLTech,Banking,USA,4286782
100414,TCS,Telecom,Germany,9899474
100415,TCS,Healthcare,USA,49048022
100416,Infosys,Manufacturing,India,36015702
100417,Wipro,Retail,Germany,5681648
100418,TCS,Retail,Canada,23878971
100419,Infosys,Telecom,UK,7678025
100420,Wipro,Retail,Canada,45329775
100421,Wipro,Healthcare,Germany,4964577
100422,HCLTech,Telecom,UK,45124066
100423,TCS,Telecom,UK,38401748
100424,TCS,Healthcare,Canada,36320848
100425,Wipro,Manufacturing,India,232796
100426,Wipro,Banking,USA,24589871
100427,HCLTech,Telecom,India,5433986
100428,Infosys,Banking,UK,15986958
100429,TCS,Banking,Canada,46345267
100430,Wipro,Retail,UK,8020664
100431,Wipro,Retail,India,16877489
100432,TCS,Retail,Germany,13208274
100433,HCLTech,Retail,India,9001935
100434,Wipro,Manufacturing,India,47265659
100435,HCLTech,Retail,UK,29364389
100436,HCLTech,Telecom,UK,43101612
100437,Wipro,Healthcare,Canada,30178980
100438,TCS,Healthcare,Germany,21949819
100439,Wipro,Manufacturing,Canada,33146144
100440,TCS,Retail,Germany,34456508
100441,Wipro,Telecom,India,9075712
100442,HCLTech,Banking,India,29481998
100443,Wipro,Manufacturing,Germany,1526003
100444,Infosys,Telecom,UK,33951810
100445,Infosys,Healthcare,India,32664049
100446,HCLTech,Healthcare,India,21867985
100447,Infosys,Banking,USA,5405858
100448,Wipro,Manufacturing,India,36165947
100449,TCS,Telecom,India,37305347
100450,TCS,Retail,India,48806989
100451,Infosys,Retail,India,24270971
100452,Wipro,Retail,UK,14117812
100453,Infosys,Manufacturing,India,22026934
100454,HCLTech,Healthcare,USA,47449814
100455,Infosys,Banking,India,14337991
100456,TCS,Healthcare,India,44356664
100457,HCLTech,Telecom,India,12218378
100458,Wipro,Manufacturing,UK,49152910
100459,Wipro,Manufacturing,USA,24857378
100460,Infosys,Manufacturing,UK,3532832
100461,HCLTech,Banking,USA,33939439
100462,Wipro,Banking,India,8718817
100463,TCS,Manufacturing,India,35280939
100464,Infosys,Healthcare,USA,25833459
100465,TCS,Telecom,India,20795244
100466,TCS,Telecom,UK,8837782
100467,TCS,Healthcare,Canada,40129345
100468,Wipro,Healthcare,Germany,42856479
100469,HCLTech,Healthcare,UK,41557321
100470,TCS,Manufacturing,UK,11699660
100471,Infosys,Retail,Canada,10493890
100472,Wipro,Banking,Germany,465517
100473,TCS,Telecom,India,48278317
100474,TCS,Retail,India,27727671
100475,HCLTech,Healthcare,India,41980923
100476,HCLTech,Healthcare,UK,10016972
100477,TCS,Telecom,Canada,20233932
100478,HCLTech,Manufacturing,Germany,46235245
100479,HCLTech,Banking,UK,16529470
100480,HCLTech,Healthcare,UK,25055946
100481,Infosys,Healthcare,Germany,6842197
100482,Wipro,Manufacturing,Germany,1292248
100483,Wipro,Banking,India,41376593
100484,TCS,Banking,USA,15739266
100485,TCS,Manufacturing,USA,32313839
100486,HCLTech,Banking,USA,45662734
100487,Infosys,Telecom,UK,20855034
100488,Infosys,Telecom,Germany,32524088
100489,HCLTech,Manufacturing,India,12515929
100490,HCLTech,Retail,Canada,21114912
100491,TCS,Manufacturing,Canada,9471638
100492,Infosys,Retail,India,8182917
100493,Infosys,Banking,India,33964378
100494,Wipro,Manufacturing,Canada,43507575
100495,Wipro,Healthcare,UK,11413358
100496,Wipro,Manufacturing,USA,28525297
100497,TCS,Telecom,UK,43983385
100498,HCLTech,Healthcare,Germany,32215517
100499,Infosys,Healthcare,Germany,18763741
100500,HCLTech,Banking,Canada,10351705
100501,Infosys,Retail,Germany,48666320
100502,Infosys,Retail,USA,18035324
100503,HCLTech,Telecom,UK,28019091
100504,HCLTech,Retail,Canada,7497144
100505,Wipro,Healthcare,USA,39930956
100506,HCLTech,Manufacturing,UK,33724220
100507,TCS,Manufacturing,USA,35832315
100508,HCLTech,Healthcare,Germany,23987656
100509,TCS,Healthcare,UK,34856772
100510,Wipro,Retail,Germany,7425595
100511,HCLTech,Banking,UK,20893126
100512,Wipro,Manufacturing,India,9080288
100513,TCS,Banking,Germany,16496160
100514,Wipro,Banking,Germany,3515530
100515,Wipro,Healthcare,UK,24781478
100516,HCLTech,Telecom,Germany,17120613
100517,HCLTech,Banking,USA,36817469
100518,Infosys,Healthcare,USA,29035071
100519,TCS,Manufacturing,Germany,5466683
100520,Wipro,Healthcare,Canada,30534152
100521,TCS,Manufacturing,Canada,32487288
100522,HCLTech,Retail,Germany,13628912
100523,Wipro,Retail,USA,31749029
100524,HCLTech,Telecom,UK,35383331
100525,Infosys,Healthcare,India,7626518
100526,Wipro,Retail,Germany,41408818
100527,HCLTech,Telecom,USA,34830639
100528,HCLTech,Banking,UK,12014884
100529,Wipro,Manufacturing,USA,30173390
100530,HCLTech,Retail,USA,6910243
100531,HCLTech,Telecom,India,25514096
100532,HCLTech,Telecom,Germany,8613111
100533,Infosys,Telecom,UK,43059115
100534,HCLTech,Retail,India,42921478
100535,Infosys,Manufacturing,Canada,32285082
100536,TCS,Healthcare,USA,37899277
100537,Infosys,Healthcare,Canada,40916408
100538,Infosys,Banking,USA,37607235
100539,Infosys,Healthcare,Canada,35301711
100540,Wipro,Healthcare,UK,13262448
100541,Infosys,Banking,USA,49822453
100542,TCS,Telecom,India,23251156
100543,TCS,Healthcare,USA,20347937
100544,TCS,Manufacturing,UK,10775301
100545,Infosys,Telecom,UK,22530956
100546,Infosys,Manufacturing,India,42753145
100547,TCS,Healthcare,India,6581772
100548,Infosys,Banking,India,2050523
100549,HCLTech,Manufacturing,Germany,24581566
100550,Infosys,Telecom,Canada,40169815
100551,Infosys,Banking,India,24488202
100552,TCS,Telecom,UK,9049955
100553,HCLTech,Banking,USA,43473618
100554,HCLTech,Retail,Canada,42245573
100555,Wipro,Banking,Canada,44835787
100556,TCS,Telecom,Germany,40950394
100557,TCS,Telecom,UK,22696876
100558,HCLTech,Manufacturing,USA,10189162
100559,Wipro,Telecom,India,40157258
100560,Wipro,Retail,Canada,30216250
100561,Wipro,Manufacturing,Canada,18619564
100562,Wipro,Healthcare,UK,35790756
100563,HCLTech,Retail,Germany,44022964
100564,HCLTech,Manufacturing,Germany,25928865
100565,Infosys,Retail,Germany,33422978
100566,Wipro,Manufacturing,Canada,12852391
100567,HCLTech,Manufacturing,Canada,1979003
100568,Wipro,Healthcare,Germany,594121
100569,HCLTech,Manufacturing,USA,45733906
100570,Infosys,Manufacturing,USA,20249675
100571,Wipro,Manufacturing,USA,10450619
100572,Infosys,Telecom,USA,3783998
100573,Wipro,Retail,Germany,21706912
100574,Wipro,Telecom,India,12323211
100575,TCS,Retail,India,20541918
100576,HCLTech,Telecom,Germany,22146838
100577,Wipro,Telecom,USA,29656855
100578,Infosys,Telecom,USA,42521908
100579,Wipro,Retail,India,40601099
100580,Infosys,Banking,India,2787609
100581,TCS,Banking,Canada,47297170
100582,Wipro,Banking,UK,41666443
100583,Wipro,Telecom,Canada,11270565
100584,HCLTech,Banking,USA,22742905
100585,Infosys,Banking,India,29787981
100586,Wipro,Retail,Canada,38189408
100587,Infosys,Telecom,Canada,48024356
100588,TCS,Retail,Canada,9282699
100589,Infosys,Telecom,Germany,39423438
100590,Wipro,Retail,India,5061134
100591,HCLTech,Manufacturing,Germany,47949594
100592,Infosys,Manufacturing,UK,42976660
100593,TCS,Telecom,India,25345651
100594,TCS,Healthcare,USA,21813878
100595,TCS,Healthcare,UK,46180136
100596,Infosys,Telecom,UK,47374688
100597,TCS,Healthcare,India,13714663
100598,TCS,Retail,USA,48887177
100599,Wipro,Telecom,India,42500955
100600,Wipro,Healthcare,Canada,34131358
100601,TCS,Banking,Germany,19710544
100602,HCLTech,Banking,UK,7802688
100603,HCLTech,Retail,UK,8897349
100604,Wipro,Manufacturing,India,43688787
100605,Infosys,Retail,UK,43734488
100606,Wipro,Telecom,UK,21819559
100607,HCLTech,Manufacturing,Germany,36534048
100608,TCS,Retail,India,35096565
100609,TCS,Healthcare,India,37687587
100610,Infosys,Telecom,Germany,28002487
100611,Infosys,Telecom,Germany,20709610
100612,Infosys,Banking,UK,34364453
100613,HCLTech,Banking,Canada,47177698
100614,Wipro,Banking,Germany,44093521
100615,TCS,Manufacturing,USA,18761305
100616,Wipro,Telecom,Germany,21978169
100617,HCLTech,Manufacturing,India,28769227
100618,TCS,Retail,Canada,14657544
100619,Wipro,Manufacturing,UK,9365011
100620,Infosys,Manufacturing,India,37586902
100621,Infosys,Retail,Canada,38282326
100622,TCS,Banking,Canada,18540458
100623,HCLTech,Healthcare,Germany,30990012
100624,Wipro,Retail,India,33848350
100625,Infosys,Manufacturing,Germany,23896909
100626,TCS,Retail,USA,26618118
100627,Infosys,Manufacturing,Canada,8910146
100628,TCS,Healthcare,India,44605306
100629,HCLTech,Retail,Germany,38931060
100630,Wipro,Banking,USA,35812595
100631,Wipro,Retail,UK,25171201
100632,TCS,Healthcare,India,14433380
100633,TCS,Healthcare,India,16392007
100634,TCS,Banking,Canada,10360846
100635,HCLTech,Manufacturing,Germany,19918195
100636,Wipro,Telecom,Canada,38945067
100637,Infosys,Healthcare,USA,17957655
100638,HCLTech,Retail,Germany,34581019
100639,HCLTech,Healthcare,Canada,20145393
100640,Wipro,Banking,USA,35872456
100641,HCLTech,Manufacturing,Germany,3866533
100642,Wipro,Retail,Canada,44794247
100643,HCLTech,Telecom,USA,28272708
100644,HCLTech,Retail,India,8555449
100645,HCLTech,Telecom,Germany,35741713
100646,Wipro,Retail,UK,19718951
100647,HCLTech,Healthcare,Canada,42884099
100648,HCLTech,Manufacturing,Germany,158044
100649,TCS,Retail,Germany,28289533
100650,Wipro,Retail,Canada,34891888
100651,TCS,Banking,Germany,40202931
100652,HCLTech,Retail,India,15000498
100653,Wipro,Healthcare,India,48098347
100654,Infosys,Manufacturing,Germany,2941661
100655,Wipro,Retail,Germany,14029251
100656,Wipro,Retail,Germany,6417500
100657,TCS,Telecom,Canada,25304748
100658,TCS,Banking,Canada,31336891
100659,TCS,Retail,UK,20484966
100660,Infosys,Healthcare,Germany,33576375
100661,Wipro,Telecom,UK,23538210
100662,TCS,Banking,Canada,37604802
100663,TCS,Telecom,UK,26064338
100664,Wipro,Retail,Canada,28405050
100665,Infosys,Telecom,Canada,38945958
100666,HCLTech,Manufacturing,Germany,4773781
100667,HCLTech,Retail,USA,33796164
100668,Wipro,Banking,Germany,48732712
100669,Infosys,Telecom,UK,22158805
100670,TCS,Manufacturing,Canada,46694135
100671,HCLTech,Manufacturing,India,38698433
100672,Infosys,Retail,Germany,32193341
100673,Infosys,Healthcare,Germany,48041480
100674,Wipro,Manufacturing,India,36394171
100675,TCS,Healthcare,Canada,27252628
100676,Wipro,Healthcare,India,17927241
100677,Infosys,Banking,Canada,49491505
100678,Wipro,Manufacturing,UK,45343229
100679,TCS,Retail,India,1215627
100680,Wipro,Manufacturing,UK,1898919
100681,HCLTech,Manufacturing,Germany,18797386
100682,Wipro,Telecom,Germany,23307471
100683,TCS,Banking,Germany,27339905
100684,Wipro,Banking,India,40244118
100685,Wipro,Banking,India,16566320
100686,Wipro,Healthcare,India,7537008
100687,Wipro,Telecom,India,3574844
100688,TCS,Retail,India,41785009
100689,HCLTech,Manufacturing,USA,24329816
100690,TCS,Telecom,UK,10714048
100691,TCS,Healthcare,Germany,11539050
100692,HCLTech,Banking,Germany,18239136
100693,TCS,Banking,India,4895798
100694,Infosys,Manufacturing,India,42611371
100695,Wipro,Retail,Canada,31487769
100696,Wipro,Telecom,India,30422199
100697,Wipro,Retail,UK,31673539
100698,TCS,Banking,India,22299999
100699,Wipro,Telecom,Germany,45360136
100700,Wipro,Manufacturing,UK,25239323
100701,HCLTech,Retail,UK,48777924
100702,TCS,Healthcare,Germany,45350628
100703,HCLTech,Healthcare,Germany,47636126
100704,Infosys,Banking,India,45215234
100705,TCS,Healthcare,Germany,12604420
100706,Wipro,Retail,Germany,6486166
100707,Wipro,Banking,USA,28389652
100708,TCS,Retail,India,9915311
100709,Wipro,Manufacturing,India,27073581
100710,HCLTech,Banking,Germany,4476383
100711,Infosys,Retail,USA,45327426
100712,HCLTech,Manufacturing,UK,20302992
100713,Infosys,Banking,USA,1580266
100714,Wipro,Retail,India,45703793
100715,TCS,Retail,UK,22628662
100716,HCLTech,Banking,UK,10067085
100717,Wipro,Healthcare,India,27890532
100718,Infosys,Banking,USA,40169251
100719,Wipro,Retail,Germany,6042406
100720,Infosys,Healthcare,UK,16278872
100721,Wipro,Telecom,UK,13428079
100722,HCLTech,Telecom,Germany,5610513
100723,Wipro,Manufacturing,UK,35258235
100724,TCS,Telecom,USA,29790559
100725,Infosys,Banking,USA,1490317
100726,HCLTech,Telecom,India,15451348
100727,Infosys,Telecom,Canada,8322614
100728,TCS,Healthcare,UK,33535925
100729,HCLTech,Telecom,Canada,10480217
100730,TCS,Telecom,USA,28909133
100731,HCLTech,Retail,Canada,27975319
100732,TCS,Telecom,Germany,9089951
100733,HCLTech,Retail,Germany,39784637
100734,Wipro,Retail,India,42609336
100735,Infosys,Manufacturing,UK,22996758
100736,TCS,Retail,Germany,43866119
100737,TCS,Telecom,UK,28618700
100738,HCLTech,Banking,India,10527915
100739,TCS,Manufacturing,India,16344879
100740,Infosys,Banking,UK,34798532
100741,TCS,Banking,Germany,37132137
100742,TCS,Healthcare,USA,7852968
100743,HCLTech,Telecom,UK,8694047
100744,HCLTech,Retail,Canada,23937112
100745,Infosys,Banking,Canada,34714196
100746,Wipro,Manufacturing,USA,44184011
100747,TCS,Healthcare,Germany,27416439
100748,HCLTech,Retail,Germany,35636620
100749,TCS,Manufacturing,Canada,11995090
100750,Wipro,Banking,USA,20626247
100751,TCS,Retail,UK,2236886
100752,TCS,Banking,USA,39313312
100753,Wipro,Healthcare,Germany,30884720
100754,HCLTech,Manufacturing,India,24589491
100755,Wipro,Manufacturing,Germany,27454500
100756,HCLTech,Manufacturing,Canada,8393697
100757,HCLTech,Banking,India,48028121
100758,HCLTech,Banking,Canada,19863452
100759,TCS,Healthcare,USA,18861896
100760,HCLTech,Telecom,Germany,17890431
100761,TCS,Retail,Canada,13846087
100762,TCS,Banking,Germany,26089694
100763,TCS,Banking,Canada,36632368
100764,HCLTech,Manufacturing,USA,47130750
100765,TCS,Healthcare,UK,28053084
100766,Infosys,Retail,UK,2906355
100767,TCS,Telecom,Canada,14309921
100768,Infosys,Manufacturing,Germany,28821562
100769,TCS,Manufacturing,Germany,23347634
100770,Wipro,Healthcare,UK,24968868
100771,Wipro,Telecom,Germany,19841157
100772,HCLTech,Healthcare,India,1433488
100773,Wipro,Healthcare,India,37083771
100774,Infosys,Healthcare,India,49463106
100775,Wipro,Retail,India,1101987
100776,HCLTech,Telecom,UK,34860138
100777,Infosys,Telecom,Germany,11923535
100778,Wipro,Banking,India,4574520
100779,HCLTech,Retail,USA,20758116
100780,Infosys,Manufacturing,USA,10952626
100781,Wipro,Telecom,UK,22203408
100782,TCS,Retail,Canada,14221462
100783,TCS,Telecom,India,31435950
100784,Infosys,Healthcare,USA,15371491
100785,HCLTech,Retail,USA,9829133
100786,TCS,Telecom,USA,44772202
100787,Infosys,Retail,USA,47456126
100788,HCLTech,Retail,UK,2703422
100789,HCLTech,Telecom,India,22728257
100790,HCLTech,Banking,India,30035973
100791,TCS,Retail,UK,748584
100792,TCS,Retail,India,18823506
100793,TCS,Retail,Germany,35955613
100794,Infosys,Healthcare,Germany,19489405
100795,Infosys,Retail,UK,23661886
100796,Infosys,Manufacturing,Germany,24681940
100797,HCLTech,Healthcare,Canada,49958819
100798,HCLTech,Retail,USA,6845949
100799,TCS,Retail,USA,8466828
100800,Infosys,Healthcare,Germany,26610227
100801,Infosys,Manufacturing,India,32506873
100802,TCS,Retail,Canada,5691264
100803,HCLTech,Retail,USA,47448694
100804,Wipro,Manufacturing,India,9036439
100805,Infosys,Banking,USA,38277394
100806,HCLTech,Retail,Germany,46159139
100807,HCLTech,Retail,USA,7284853
100808,Wipro,Telecom,UK,9782450
100809,Wipro,Healthcare,Canada,6201323
100810,Infosys,Banking,USA,38410433
100811,TCS,Manufacturing,Germany,31446557
100812,Infosys,Retail,USA,31468001
100813,HCLTech,Banking,Germany,33754505
100814,HCLTech,Healthcare,Germany,47995676
100815,HCLTech,Telecom,India,5260524
100816,HCLTech,Healthcare,Germany,10219970
100817,TCS,Telecom,USA,9609164
100818,Infosys,Telecom,Germany,14357618
100819,HCLTech,Manufacturing,Canada,638433
100820,Wipro,Retail,USA,41527807
100821,TCS,Healthcare,UK,17242815
100822,Infosys,Healthcare,India,23826294
100823,Infosys,Retail,UK,25478066
100824,TCS,Telecom,India,25349260
100825,TCS,Telecom,USA,14579823
100826,Infosys,Manufacturing,USA,9021601
100827,TCS,Telecom,USA,40471150
100828,Wipro,Healthcare,India,24586701
100829,Wipro,Telecom,UK,35110326
100830,Wipro,Banking,Canada,39251412
100831,HCLTech,Manufacturing,Canada,1867955
100832,HCLTech,Manufacturing,Canada,21027508
100833,HCLTech,Banking,India,3196250
100834,Infosys,Banking,India,29712421
100835,TCS,Healthcare,India,25046090
100836,Wipro,Manufacturing,Germany,44175765
100837,HCLTech,Healthcare,UK,29612575
100838,Wipro,Retail,USA,15393810
100839,TCS,Banking,India,7914227
100840,HCLTech,Manufacturing,Canada,33444537
100841,Infosys,Retail,UK,21963445
100842,TCS,Manufacturing,Germany,31650607
100843,HCLTech,Healthcare,Canada,11865287
100844,TCS,Banking,Germany,49265569
100845,TCS,Telecom,Canada,29432919
100846,HCLTech,Manufacturing,India,14055777
100847,HCLTech,Telecom,Canada,19867894
100848,Infosys,Retail,Germany,37734431
100849,Wipro,Manufacturing,UK,35739162
100850,HCLTech,Banking,Canada,10516304
100851,Infosys,Banking,Canada,3019402
100852,HCLTech,Banking,UK,24594521
100853,HCLTech,Manufacturing,Canada,44622073
100854,Wipro,Manufacturing,India,6191213
100855,Infosys,Telecom,Germany,27801880
100856,HCLTech,Healthcare,Canada,1427814
100857,HCLTech,Manufacturing,USA,34959596
100858,Wipro,Banking,USA,24229939
100859,HCLTech,Telecom,Germany,37914471
100860,Wipro,Retail,Canada,34100050
100861,Infosys,Retail,Germany,1012979
100862,HCLTech,Retail,Germany,23152905
100863,HCLTech,Healthcare,India,41496883
100864,Infosys,Healthcare,UK,7999891
100865,HCLTech,Telecom,USA,5583305
100866,Wipro,Telecom,UK,33547157
100867,TCS,Retail,Canada,45794023
100868,HCLTech,Banking,Germany,14495700
100869,TCS,Manufacturing,India,8667637
100870,TCS,Manufacturing,UK,18389265
100871,Infosys,Telecom,Germany,41967653
100872,TCS,Retail,India,31109264
100873,TCS,Retail,UK,11362844
100874,Wipro,Retail,UK,27144862
100875,Infosys,Manufacturing,Canada,3100936
100876,Wipro,Healthcare,India,45250303
100877,TCS,Telecom,Germany,30484722
100878,HCLTech,Banking,Canada,5644548
100879,HCLTech,Banking,Canada,29853486
100880,HCLTech,Manufacturing,USA,34185911
100881,Infosys,Retail,India,46676199
100882,TCS,Manufacturing,Canada,5325395
100883,Infosys,Healthcare,USA,41909175
100884,Wipro,Banking,UK,38456895
100885,Wipro,Retail,Germany,25339420
100886,Wipro,Manufacturing,Germany,32378621
100887,TCS,Retail,Canada,46938134
100888,Infosys,Retail,UK,46278500
100889,TCS,Healthcare,Canada,41532241
100890,HCLTech,Retail,USA,39117162
100891,Infosys,Manufacturing,Canada,22051983
100892,Infosys,Healthcare,USA,5086469
100893,Infosys,Retail,India,19378099
100894,HCLTech,Healthcare,Germany,31963667
100895,TCS,Banking,India,33849637
100896,Infosys,Manufacturing,UK,21413986
100897,Infosys,Retail,Canada,26037719
100898,TCS,Manufacturing,USA,41492867
100899,Wipro,Retail,Germany,9739814
100900,Infosys,Banking,India,45489036
100901,TCS,Healthcare,UK,10199977
100902,HCLTech,Healthcare,India,8409251
100903,Infosys,Telecom,USA,20256604
100904,HCLTech,Telecom,USA,1240719
100905,HCLTech,Healthcare,USA,44426839
100906,HCLTech,Retail,Canada,29166372
100907,Infosys,Banking,UK,4424458
100908,Wipro,Retail,USA,43663990
100909,TCS,Manufacturing,Canada,13020953
100910,HCLTech,Healthcare,Germany,31121843
100911,Infosys,Banking,UK,42558699
100912,HCLTech,Retail,USA,39179536
100913,Wipro,Manufacturing,Canada,47903217
100914,Infosys,Retail,Germany,18122158
100915,TCS,Retail,India,45964001
100916,TCS,Manufacturing,India,15878277
100917,TCS,Telecom,Canada,5561197
100918,Wipro,Healthcare,USA,39202670
100919,HCLTech,Telecom,USA,48084154
100920,Infosys,Telecom,USA,35256984
100921,TCS,Banking,India,49759890
100922,TCS,Healthcare,Canada,3605247
100923,Wipro,Retail,Canada,26994311
100924,Infosys,Retail,Germany,37405209
100925,Wipro,Telecom,UK,48587224
100926,Infosys,Retail,Germany,38739564
100927,HCLTech,Banking,India,10825713
100928,HCLTech,Manufacturing,UK,36906494
100929,Infosys,Healthcare,USA,5816021
100930,HCLTech,Banking,USA,9757811
100931,HCLTech,Healthcare,India,27950648
100932,Infosys,Healthcare,USA,25741717
100933,TCS,Healthcare,India,6645784
100934,TCS,Healthcare,Canada,25976881
100935,Wipro,Manufacturing,USA,43974899
100936,HCLTech,Manufacturing,UK,5638305
100937,HCLTech,Manufacturing,USA,18912157
100938,TCS,Healthcare,UK,10736766
100939,HCLTech,Retail,UK,33540917
100940,Wipro,Banking,Germany,2293025
100941,Infosys,Telecom,UK,18450819
100942,Wipro,Telecom,India,1619944
100943,Infosys,Telecom,Canada,18630375
100944,Infosys,Healthcare,India,5859803
100945,Wipro,Telecom,India,3022800
100946,HCLTech,Banking,Canada,19149689
100947,Infosys,Retail,India,49869156
100948,Wipro,Banking,USA,21931073
100949,HCLTech,Retail,USA,43992138
100950,TCS,Healthcare,India,11724290
100951,TCS,Manufacturing,USA,20344616
100952,Infosys,Banking,Canada,38922654
100953,Wipro,Manufacturing,USA,13244823
100954,Wipro,Retail,UK,1947114
100955,Wipro,Retail,Canada,40811565
100956,Wipro,Manufacturing,Canada,25577023
100957,Wipro,Healthcare,USA,30146784
100958,Wipro,Retail,USA,8578590
100959,Wipro,Manufacturing,UK,38972462
100960,HCLTech,Healthcare,UK,29514551
100961,Wipro,Retail,Germany,32768465
100962,TCS,Banking,UK,45163626
100963,HCLTech,Telecom,Canada,19510981
100964,Wipro,Healthcare,UK,11848866
100965,Infosys,Banking,India,38299488
100966,TCS,Telecom,India,43273101
100967,Wipro,Retail,India,38761565
100968,HCLTech,Telecom,Canada,15995515
100969,Infosys,Healthcare,India,28919440
100970,TCS,Telecom,UK,34136059
100971,Infosys,Banking,UK,895854
100972,TCS,Healthcare,Canada,9199300
100973,Infosys,Retail,Canada,13996728
100974,TCS,Healthcare,USA,2654613
100975,Wipro,Healthcare,UK,22153533
100976,HCLTech,Banking,UK,11707437
100977,HCLTech,Retail,India,28930760
100978,HCLTech,Banking,USA,16925082
100979,Wipro,Manufacturing,Canada,12538819
100980,HCLTech,Banking,USA,19862710
100981,Infosys,Retail,India,45466212
100982,Infosys,Retail,India,33722783
100983,HCLTech,Manufacturing,UK,24741238
100984,Wipro,Healthcare,Germany,20939669
100985,Wipro,Banking,Germany,48696161
100986,TCS,Telecom,UK,17124105
100987,HCLTech,Banking,UK,7374766
100988,TCS,Retail,Germany,30049649
100989,Infosys,Banking,USA,34936112
100990,HCLTech,Manufacturing,UK,45975768
100991,Wipro,Telecom,Germany,16001173
100992,HCLTech,Manufacturing,Germany,702734
100993,Wipro,Healthcare,Canada,10240638
100994,Wipro,Retail,India,20952463
100995,Infosys,Retail,India,30118420
100996,Infosys,Healthcare,USA,38457250
100997,TCS,Healthcare,UK,44566388
100998,TCS,Banking,Germany,33747061
100999,Infosys,Banking,UK,23931843
101000,TCS,Telecom,Germany,24371901
101001,Infosys,Telecom,Canada,14721333
101002,Wipro,Telecom,USA,19891513
101003,Infosys,Retail,Canada,13889749
101004,Wipro,Telecom,Canada,38384431
101005,Infosys,Telecom,USA,30298629
101006,TCS,Healthcare,India,1149266
101007,Wipro,Manufacturing,UK,3448949
101008,TCS,Manufacturing,USA,31990726
101009,HCLTech,Healthcare,Canada,4287360
101010,TCS,Telecom,USA,1556596
101011,HCLTech,Banking,Canada,43729423
101012,Wipro,Healthcare,Canada,4609488
101013,Infosys,Telecom,USA,40806176
101014,HCLTech,Telecom,UK,13998624
101015,Infosys,Banking,Canada,2234608
101016,Infosys,Banking,Germany,31777747
101017,Wipro,Retail,Germany,9381462
101018,TCS,Manufacturing,Canada,9944959
101019,Infosys,Manufacturing,USA,37924599
101020,Wipro,Manufacturing,Germany,28689445
101021,HCLTech,Retail,Germany,33503761
101022,HCLTech,Banking,UK,11381558
101023,TCS,Banking,Canada,23509976
101024,Infosys,Retail,India,19590310
101025,Wipro,Manufacturing,USA,41287155
101026,Infosys,Retail,Germany,16357516
101027,Wipro,Banking,Canada,26987407
101028,Infosys,Manufacturing,India,49047582
101029,HCLTech,Banking,UK,20320158
101030,Wipro,Manufacturing,USA,49778365
101031,TCS,Telecom,Canada,15598759
101032,Infosys,Telecom,India,27483307
101033,TCS,Banking,India,17112566
101034,Wipro,Retail,Germany,37620563
101035,Wipro,Healthcare,USA,12454360
101036,Wipro,Telecom,USA,16562293
101037,TCS,Healthcare,Canada,8770272
101038,Infosys,Manufacturing,India,25507097
101039,HCLTech,Retail,Germany,41255264
101040,Wipro,Retail,UK,36043109
101041,Infosys,Banking,Germany,25343385
101042,Wipro,Telecom,Germany,41949268
101043,Wipro,Healthcare,UK,20389251
101044,Wipro,Manufacturing,India,30183693
101045,Infosys,Banking,USA,38469203
101046,HCLTech,Banking,Canada,37620236
101047,Infosys,Manufacturing,India,19056918
101048,Infosys,Banking,Canada,20724185
101049,Infosys,Banking,USA,27508085
101050,HCLTech,Banking,India,37694650
101051,TCS,Healthcare,Germany,19326516
101052,HCLTech,Telecom,UK,48579280
101053,Wipro,Healthcare,Germany,9722425
101054,TCS,Retail,Germany,7920203
101055,TCS,Banking,India,48344046
101056,Infosys,Manufacturing,UK,25776441
101057,HCLTech,Retail,USA,39247243
101058,HCLTech,Healthcare,India,14780610
101059,Infosys,Banking,UK,39150734
101060,TCS,Banking,Canada,37377391
101061,Infosys,Manufacturing,USA,3946301
101062,HCLTech,Manufacturing,India,16989961
101063,Infosys,Manufacturing,UK,20209642
101064,Wipro,Healthcare,Canada,35176657
101065,Wipro,Telecom,India,47060782
101066,TCS,Telecom,USA,3042646
101067,Wipro,Retail,Germany,41222475
101068,TCS,Banking,India,36707162
101069,Infosys,Banking,USA,23732610
101070,HCLTech,Manufacturing,UK,7679209
101071,Wipro,Manufacturing,UK,13780988
101072,TCS,Telecom,India,33652764
101073,TCS,Telecom,Germany,3779331
101074,Infosys,Banking,USA,49499290
101075,TCS,Telecom,UK,41966476
101076,Wipro,Retail,Canada,48922727
101077,Wipro,Manufacturing,India,4916701
101078,TCS,Manufacturing,India,9371663
101079,Infosys,Manufacturing,Germany,14792372
101080,HCLTech,Healthcare,USA,34740233
101081,Wipro,Manufacturing,Germany,46038110
101082,Wipro,Telecom,Canada,6809682
101083,HCLTech,Banking,Canada,14853464
101084,Infosys,Healthcare,Canada,42693372
101085,TCS,Manufacturing,UK,13740876
