Technology_ID,Company,Technology,Project_ID,Popularity
130163,Infosys,AWS,59871,88.14
130164,HCLTech,Python,75296,82.64
130165,HCLTech,SAP,15370,84.1
130166,HCLTech,GCP,56386,93.34
130167,HCLTech,Java,139933,95.13
130168,Wipro,SAP,47126,81.12
130169,Wipro,Python,120946,81.46
130170,TCS,Azure,148813,59.89
130171,Infosys,SAP,52771,63.64
130172,HCLTech,SAP,36764,87.86
130173,HCLTech,AWS,106595,59.58
130174,HCLTech,Python,30812,74.66
130175,Infosys,Azure,121199,98.86
130176,TCS,SAP,126285,82.44
130177,Wipro,AWS,80440,64.99
130178,TCS,SAP,176583,99.3
130179,HCLTech,AWS,52724,74.07
130180,TCS,GCP,119937,51.66
130181,Infosys,AWS,691,57.12
130182,HCLTech,SAP,20607,90.29
130183,Wipro,AWS,10764,51.89
130184,TCS,GCP,72259,52.1
130185,Wipro,SAP,33137,90.71
130186,Infosys,Azure,166368,97.36
130187,Infosys,Java,56791,79.87
130188,TCS,Azure,70677,58.84
130189,HCLTech,Java,66538,64.79
130190,Infosys,Java,26342,89.64
130191,TCS,Azure,101623,67.9
130192,TCS,Java,59817,72.2
130193,HCLTech,AWS,52364,79.83
130194,HCLTech,Java,132323,93.37
130195,Infosys,AWS,33072,59.71
130196,TCS,Python,86960,75.57
130197,Infosys,GCP,59234,73.21
130198,TCS,Python,33952,56.58
130199,Infosys,AWS,163648,73.75
130200,HCLTech,Java,34506,98.38
130201,HCLTech,AWS,140047,84.03
130202,Wipro,GCP,105041,72.06
130203,HCLTech,SAP,97878,97.26
130204,HCLTech,GCP,94813,57.57
130205,HCLTech,AWS,13342,51.47
130206,TCS,AWS,75683,57.82
130207,TCS,SAP,123297,72.71
130208,Wipro,AWS,30107,86.64
130209,TCS,AWS,53649,99.9
130210,TCS,Azure,35486,74.31
130211,HCLTech,SAP,108371,51.18
130212,Wipro,Java,58142,87.59
130213,Infosys,Java,155415,53.24
130214,TCS,Azure,66052,88.33
130215,Wipro,GCP,135619,51.68
130216,TCS,SAP,70899,60.35
130217,Wipro,GCP,165517,94.67
130218,HCLTech,AWS,143660,85.08
130219,TCS,Java,179727,73.02
130220,Infosys,Azure,45775,88.76
130221,Wipro,GCP,39641,86.81
130222,Infosys,AWS,25311,62.86
130223,TCS,GCP,100329,98.49
130224,Infosys,SAP,74139,54.11
130225,Infosys,Python,49223,91.47
130226,Infosys,SAP,50487,83.85
130227,Infosys,SAP,44655,80.61
130228,HCLTech,Java,4602,86.51
130229,Infosys,Java,43168,63.47
130230,HCLTech,Java,111681,64.02
130231,TCS,SAP,60649,86.28
130232,HCLTech,Python,115686,88.41
130233,Wipro,Python,77763,64.66
130234,Infosys,Python,48539,71.75
130235,TCS,AWS,133862,71.61
130236,HCLTech,SAP,74290,68.75
130237,HCLTech,AWS,73039,83.82
130238,TCS,AWS,91397,88.62
130239,HCLTech,Python,53692,74.5
130240,Infosys,SAP,160739,84.28
130241,HCLTech,Azure,171577,77.7
130242,Infosys,AWS,73584,77.58
130243,TCS,SAP,70442,89.3
130244,TCS,SAP,60137,50.07
130245,TCS,SAP,69730,50.09
130246,Infosys,GCP,37668,51.23
130247,Wipro,Python,72616,97.1
130248,Infosys,Python,128710,80.17
130249,TCS,Azure,118868,84.56
130250,Infosys,Azure,75793,63.14
130251,Wipro,SAP,37019,90.91
130252,TCS,GCP,142261,70.55
130253,Wipro,Python,138650,73.82
130254,Infosys,GCP,134600,82.77
130255,HCLTech,Python,145214,77.49
130256,TCS,Python,72003,64.22
130257,HCLTech,SAP,37182,93.97
130258,TCS,Python,14978,83.24
130259,Infosys,GCP,55503,88.23
130260,TCS,AWS,45134,74.21
130261,TCS,Azure,95409,61.03
130262,TCS,Java,138113,58.12
130263,HCLTech,SAP,122945,89.85
130264,Wipro,SAP,84416,99.22
130265,Infosys,Python,169268,85.01
130266,TCS,SAP,134175,62.37
130267,HCLTech,GCP,162881,55.54
130268,Infosys,Azure,55315,79.96
130269,Wipro,Azure,37642,69.79
130270,Wipro,SAP,78396,52.39
130271,TCS,Python,94882,81.24
130272,TCS,Java,55824,65.69
130273,TCS,AWS,72016,78.25
130274,Wipro,GCP,92390,97.88
130275,Wipro,GCP,43703,92.03
130276,Wipro,Azure,94623,57.77
130277,TCS,Java,178115,74.24
130278,TCS,SAP,29345,60.23
130279,HCLTech,Java,128842,56.84
130280,TCS,GCP,149296,74.05
130281,HCLTech,AWS,108441,55.64
130282,Wipro,Azure,59225,98.37
130283,Wipro,SAP,38849,79.67
130284,Wipro,Python,24144,89.6
130285,Infosys,Java,72855,87.92
130286,HCLTech,AWS,55191,67.51
130287,Infosys,AWS,88443,55.29
130288,TCS,SAP,112644,65.88
130289,Wipro,Azure,8042,51.79
130290,TCS,Azure,81326,65.19
130291,TCS,Python,163745,75.2
130292,Infosys,AWS,54728,92.54
130293,Infosys,Python,151588,97.46
130294,TCS,AWS,98446,73.09
130295,Infosys,Azure,110663,68.51
130296,TCS,AWS,76598,57.28
130297,Infosys,Java,170733,78.54
130298,Infosys,AWS,137262,64.71
130299,Wipro,Azure,30375,95.03
130300,Infosys,GCP,116501,51.17
130301,HCLTech,Python,13373,80.99
130302,Infosys,SAP,161820,82.46
130303,HCLTech,Java,89084,70.01
130304,HCLTech,Python,36333,60.06
130305,Wipro,Python,34558,81.42
130306,Wipro,GCP,31181,74.42
130307,TCS,Azure,50718,62.1
130308,Infosys,Python,1926,54.77
130309,Wipro,Java,62183,68.52
130310,Wipro,Azure,100404,61.44
130311,Wipro,Python,54463,74.22
130312,Wipro,Java,13303,66.67
130313,TCS,Python,84735,58.8
130314,Infosys,GCP,94658,61.36
130315,HCLTech,Azure,59897,52.18
130316,TCS,Azure,112763,89.41
130317,Wipro,GCP,148660,68.26
130318,Wipro,SAP,26730,66.03
130319,TCS,GCP,154238,68.27
130320,Wipro,Azure,48382,58.89
130321,Infosys,GCP,147961,73.87
130322,Infosys,Java,41847,74.31
130323,HCLTech,Python,102835,76.92
130324,TCS,GCP,109426,58.24
130325,Wipro,SAP,11730,83.88
130326,HCLTech,GCP,6057,63.07
130327,Wipro,Java,33217,77.45
130328,HCLTech,Java,161612,85.5
130329,Wipro,Python,146515,89.76
130330,Infosys,Python,18395,66.73
130331,HCLTech,Azure,14728,99.72
130332,Infosys,AWS,117590,63.62
130333,Wipro,Java,143906,94.2
130334,Infosys,GCP,98765,70.04
130335,Infosys,SAP,123817,56.21
130336,TCS,Python,25990,51.34
130337,Wipro,GCP,19148,55.71
130338,Infosys,AWS,122423,96.49
130339,HCLTech,SAP,131649,87.92
130340,Infosys,SAP,37610,68.26
130341,TCS,Java,12213,90.61
130342,Infosys,GCP,150504,82.61
130343,Wipro,SAP,34158,62.02
130344,TCS,GCP,111591,70.59
130345,Wipro,GCP,11502,93.59
130346,HCLTech,AWS,50146,99.17
130347,TCS,SAP,113997,98.39
130348,Infosys,Python,98117,90.69
130349,Infosys,Azure,88063,67.67
130350,Wipro,Azure,107782,82.24
130351,Infosys,SAP,57278,98.22
130352,Wipro,Java,32636,51.04
130353,TCS,Azure,178243,50.62
130354,TCS,Python,38449,79.9
130355,Infosys,AWS,138248,54.27
130356,Wipro,AWS,75327,81.14
130357,TCS,Python,101996,81.89
130358,HCLTech,AWS,55583,87.11
130359,Infosys,AWS,72620,87.89
130360,Infosys,SAP,104363,55.57
130361,HCLTech,GCP,88558,83.13
130362,HCLTech,Python,156782,98.03
130363,Wipro,SAP,142341,52.52
130364,HCLTech,AWS,39901,78.41
130365,HCLTech,SAP,114089,81.54
130366,TCS,AWS,5552,94.72
130367,TCS,Azure,148291,96.22
130368,Wipro,Python,97783,59.03
130369,TCS,Java,174229,96.72
130370,TCS,AWS,49995,62.98
130371,Infosys,Java,26877,77.83
130372,HCLTech,Azure,30508,50.05
130373,HCLTech,Azure,66185,52.95
130374,TCS,SAP,2112,55.54
130375,Wipro,Java,144327,88.46
130376,TCS,Azure,108592,56.23
130377,HCLTech,AWS,13370,76.94
130378,TCS,Azure,67590,91.41
130379,Wipro,Azure,111161,66.18
130380,Wipro,Azure,26085,74.94
130381,Infosys,AWS,3233,81.13
130382,HCLTech,Python,8018,94.66
130383,HCLTech,Java,160758,88.01
130384,HCLTech,GCP,86248,62.48
130385,Wipro,Python,95579,67.47
130386,Wipro,GCP,71778,55.69
130387,Wipro,GCP,123161,95.96
130388,TCS,AWS,179428,91.06
130389,TCS,AWS,56723,60.69
130390,TCS,Python,56999,64.75
130391,Wipro,Python,19031,97.14
130392,HCLTech,Azure,112061,71.18
130393,HCLTech,GCP,81600,67.98
130394,TCS,Azure,132457,59.36
130395,Infosys,GCP,54340,75.55
130396,TCS,SAP,64568,55.2
130397,Wipro,AWS,124072,58.22
130398,TCS,AWS,96307,79.65
130399,HCLTech,Java,8330,84.45
130400,HCLTech,Python,7721,85.41
130401,Infosys,GCP,129143,94.32
130402,Infosys,Azure,41749,75.5
130403,Wipro,AWS,71884,61.86
130404,Infosys,Python,91424,73.25
130405,HCLTech,AWS,174360,64.66
130406,HCLTech,AWS,22993,73.47
130407,TCS,SAP,80253,84.47
130408,TCS,AWS,41603,75.65
130409,HCLTech,Python,53788,91.99
130410,HCLTech,SAP,158222,92.27
130411,Wipro,SAP,58697,73.05
130412,Infosys,SAP,113728,62.26
130413,TCS,Java,44828,70.48
130414,Wipro,SAP,124606,77.75
130415,HCLTech,Python,82280,73.26
130416,Wipro,AWS,84960,96.35
130417,TCS,GCP,150486,65.27
130418,Infosys,Java,95906,99.99
130419,Infosys,AWS,110221,69.32
130420,Infosys,GCP,116915,85.67
130421,TCS,Azure,17747,71.64
130422,Infosys,Python,176625,79.06
130423,HCLTech,Azure,50767,60.95
130424,Wipro,GCP,101818,81.18
130425,Wipro,AWS,84012,94.2
130426,Wipro,AWS,178289,78.0
130427,Infosys,Azure,66783,59.94
130428,Wipro,Azure,3921,58.19
130429,Wipro,Java,179347,85.51
130430,Wipro,Azure,23976,71.0
130431,Wipro,SAP,56028,95.17
130432,HCLTech,Java,150913,79.85
130433,HCLTech,SAP,87438,58.57
130434,TCS,Python,69277,64.9
130435,TCS,SAP,99089,62.43
130436,Wipro,Python,109052,99.36
130437,Wipro,Java,61435,97.9
130438,TCS,GCP,49530,94.35
130439,HCLTech,Azure,140946,96.53
130440,TCS,Java,6618,58.31
130441,TCS,Java,160116,63.68
130442,Wipro,SAP,144388,80.68
130443,TCS,AWS,92286,74.49
130444,TCS,Java,18584,81.05
130445,Infosys,GCP,5793,54.61
130446,Wipro,Python,123426,55.18
130447,TCS,AWS,9194,71.94
130448,Infosys,Java,51515,90.9
130449,Infosys,AWS,130961,54.74
130450,Infosys,GCP,9043,61.04
130451,Infosys,Java,141547,72.49
130452,TCS,AWS,33247,88.12
130453,Infosys,AWS,129432,66.54
130454,Wipro,GCP,111281,52.3
130455,Wipro,GCP,116209,75.03
130456,TCS,Python,10812,78.05
130457,Infosys,AWS,170832,93.72
130458,Wipro,AWS,10927,71.12
130459,HCLTech,Azure,156981,54.07
130460,Wipro,AWS,5587,63.83
130461,Wipro,AWS,29149,50.4
130462,Infosys,AWS,161650,73.88
130463,Wipro,Python,175245,70.04
130464,TCS,Azure,126868,56.35
130465,HCLTech,SAP,123745,59.92
130466,Wipro,GCP,58232,58.3
130467,TCS,SAP,105720,69.8
130468,Wipro,GCP,175488,91.15
130469,Wipro,Azure,52134,82.61
130470,Infosys,AWS,113782,85.11
130471,TCS,SAP,91633,52.19
130472,Wipro,SAP,163455,73.22
130473,HCLTech,Java,68805,95.02
130474,Infosys,Python,87748,83.77
130475,Infosys,AWS,36792,92.73
130476,TCS,SAP,14478,56.78
130477,Wipro,Python,149674,94.06
130478,HCLTech,Python,162607,69.97
130479,Infosys,Python,110076,50.25
130480,TCS,GCP,26453,96.45
130481,Infosys,SAP,109952,51.51
130482,Infosys,Azure,111065,50.21
130483,Infosys,Azure,9143,65.76
130484,Wipro,AWS,42522,55.86
130485,Infosys,GCP,11102,80.78
130486,Wipro,SAP,11910,64.06
130487,TCS,Java,7180,56.11
130488,TCS,Python,18138,58.47
130489,Infosys,AWS,131093,92.03
130490,Infosys,Python,19388,75.95
130491,TCS,Azure,69082,74.43
130492,HCLTech,Python,32603,54.73
130493,TCS,Azure,33078,50.33
130494,HCLTech,Java,173146,70.19
130495,TCS,Java,168132,99.84
130496,TCS,Java,40590,90.55
130497,Infosys,GCP,96076,76.5
130498,HCLTech,Python,126702,72.0
130499,Infosys,GCP,146698,89.33
130500,TCS,Azure,82619,93.61
130501,TCS,SAP,58253,71.78
130502,HCLTech,GCP,176671,84.66
130503,HCLTech,AWS,150023,50.6
130504,HCLTech,Python,85812,91.49
130505,TCS,Java,145486,62.84
130506,HCLTech,GCP,88279,76.9
130507,Wipro,Python,109395,75.28
130508,TCS,AWS,28388,87.48
130509,HCLTech,Azure,68968,72.08
130510,HCLTech,Python,138469,76.64
130511,TCS,Python,111229,53.65
130512,Wipro,Python,44575,73.24
130513,HCLTech,GCP,79777,92.91
130514,Wipro,Java,166902,62.79
130515,TCS,Python,115107,97.32
130516,Wipro,SAP,136990,87.03
130517,Wipro,Azure,130137,86.48
130518,TCS,SAP,174332,53.02
130519,TCS,Python,117065,51.17
130520,Wipro,Azure,10094,70.02
130521,TCS,GCP,66597,73.6
130522,TCS,AWS,44562,97.87
130523,Wipro,Azure,152735,88.06
130524,TCS,Python,62625,72.85
130525,Wipro,SAP,146308,94.09
130526,TCS,SAP,74833,78.7
130527,Wipro,Python,14617,74.08
130528,Infosys,Azure,138948,99.18
130529,HCLTech,Python,9981,76.48
130530,HCLTech,Azure,36951,64.65
130531,Wipro,GCP,174163,51.32
130532,Infosys,Python,167016,68.12
130533,HCLTech,Python,112823,87.89
130534,Infosys,Java,48732,64.02
130535,Wipro,Java,71556,71.04
130536,HCLTech,Azure,176585,80.81
130537,HCLTech,GCP,109705,53.76
130538,HCLTech,Java,167093,97.68
130539,HCLTech,Java,48160,73.37
130540,Infosys,Python,48445,77.48
130541,HCLTech,Python,63601,61.85
130542,HCLTech,Azure,130723,64.22
130543,Infosys,AWS,86029,70.61
130544,TCS,SAP,118929,61.88
130545,Wipro,Python,102514,51.31
130546,HCLTech,Azure,91975,94.17
130547,Infosys,Java,78860,65.1
130548,TCS,SAP,10636,69.77
130549,TCS,Azure,94862,69.12
130550,Wipro,Java,174823,86.47
130551,Wipro,Java,111524,87.1
130552,Wipro,Java,121783,69.27
130553,TCS,Java,166418,53.93
130554,Wipro,Python,86820,64.2
130555,Infosys,AWS,70364,94.49
130556,TCS,AWS,93207,79.07
130557,TCS,Python,149575,96.34
130558,TCS,SAP,176109,50.08
130559,Infosys,GCP,142622,54.71
130560,HCLTech,SAP,160724,71.31
130561,Wipro,Azure,75907,52.86
130562,Infosys,GCP,794,95.59
130563,Infosys,GCP,171748,75.82
130564,Infosys,Azure,2314,64.79
130565,Infosys,AWS,50750,99.94
130566,TCS,Azure,33084,87.97
130567,HCLTech,Python,118302,60.4
130568,Infosys,Azure,169988,69.9
130569,Wipro,Azure,177274,53.05
130570,Infosys,SAP,84681,60.91
130571,TCS,GCP,157837,65.42
130572,Infosys,Python,84172,69.97
130573,TCS,Python,122591,57.17
130574,Infosys,GCP,162767,99.85
130575,TCS,SAP,66493,59.65
130576,Wipro,Java,77062,76.97
130577,Infosys,Python,30755,66.24
130578,TCS,Azure,31176,55.57
130579,HCLTech,Azure,175936,93.27
130580,TCS,AWS,101003,84.48
130581,HCLTech,GCP,159094,58.26
130582,Infosys,GCP,123737,76.24
130583,Wipro,Python,105951,99.54
130584,Infosys,AWS,129388,98.41
130585,TCS,SAP,35112,87.45
130586,TCS,SAP,129896,70.44
130587,Infosys,SAP,153814,52.51
130588,HCLTech,AWS,87625,55.6
130589,HCLTech,Python,126070,61.29
130590,Infosys,GCP,19333,89.77
130591,TCS,AWS,3525,94.47
130592,HCLTech,SAP,60685,58.99
130593,TCS,Python,37913,71.59
130594,Infosys,Python,9542,72.07
130595,TCS,GCP,106326,86.66
130596,Infosys,Java,125608,62.74
130597,HCLTech,Azure,158810,91.36
130598,Infosys,Azure,64473,98.25
130599,HCLTech,Python,30692,98.36
130600,TCS,AWS,96798,78.69
130601,TCS,Azure,91669,93.25
130602,HCLTech,SAP,62123,78.92
130603,TCS,SAP,71213,96.92
130604,HCLTech,GCP,57702,70.73
130605,Wipro,AWS,4416,64.1
130606,Wipro,SAP,163263,72.62
130607,TCS,GCP,44229,88.01
130608,TCS,Java,112329,55.47
130609,Infosys,Azure,27984,85.83
130610,HCLTech,AWS,144463,89.22
130611,HCLTech,Java,56948,67.89
130612,HCLTech,GCP,179147,52.5
130613,TCS,SAP,69932,58.98
130614,TCS,AWS,80422,50.49
130615,TCS,Python,138759,51.1
130616,TCS,GCP,145594,51.38
130617,HCLTech,GCP,81264,58.12
130618,Infosys,AWS,51650,94.61
130619,HCLTech,Azure,77335,68.41
130620,HCLTech,Python,60025,67.3
130621,Infosys,Java,47761,60.71
130622,TCS,GCP,82932,63.76
130623,Wipro,Java,136238,55.31
130624,Wipro,Python,139499,92.46
130625,Infosys,Python,3775,83.57
130626,Wipro,GCP,127098,87.83
130627,Wipro,AWS,49969,63.78
130628,Wipro,AWS,144299,63.33
130629,TCS,SAP,3102,70.4
130630,HCLTech,SAP,118158,57.19
130631,TCS,Python,52783,56.28
130632,Infosys,Azure,115532,59.79
130633,HCLTech,Python,24649,61.16
130634,Wipro,Azure,127777,53.33
130635,TCS,SAP,73269,62.62
130636,Infosys,Java,34680,99.96
130637,Infosys,AWS,32804,61.59
130638,HCLTech,GCP,116964,53.02
130639,Wipro,Python,143653,85.38
130640,Infosys,Python,12494,77.85
130641,Wipro,Azure,72876,71.41
130642,TCS,Java,104547,73.7
130643,Infosys,SAP,177358,56.34
130644,Wipro,Azure,139441,64.93
130645,TCS,AWS,150905,70.21
130646,HCLTech,GCP,90393,70.03
130647,Wipro,Python,101955,87.1
130648,HCLTech,Azure,69687,98.68
130649,HCLTech,GCP,17892,84.9
130650,HCLTech,Azure,174535,80.11
130651,Infosys,Java,21259,79.02
130652,HCLTech,Python,96485,61.54
130653,Infosys,Python,30908,79.62
130654,HCLTech,AWS,160049,70.18
130655,HCLTech,AWS,176677,78.56
130656,TCS,AWS,173957,92.45
130657,TCS,AWS,530,79.71
130658,Infosys,Python,129303,77.42
130659,TCS,GCP,176478,94.34
130660,TCS,Java,95163,70.53
130661,HCLTech,SAP,43528,57.57
130662,TCS,Java,122295,51.27
130663,TCS,Azure,149062,88.48
130664,Infosys,Azure,156340,65.77
130665,Infosys,Azure,146814,80.77
130666,TCS,SAP,17159,64.01
130667,Wipro,SAP,88640,63.74
130668,Wipro,Azure,29777,72.87
130669,Wipro,Azure,165123,78.14
130670,HCLTech,GCP,174186,51.64
130671,TCS,Azure,127207,73.41
130672,Infosys,Azure,128066,86.15
130673,HCLTech,GCP,166427,84.17
130674,HCLTech,GCP,3186,80.44
130675,TCS,Python,149048,96.45
130676,Infosys,Java,81563,59.93
130677,HCLTech,GCP,61936,70.04
130678,HCLTech,Python,165545,75.97
130679,TCS,Python,114071,99.45
130680,Wipro,GCP,69149,57.13
130681,HCLTech,GCP,141908,74.84
130682,HCLTech,AWS,87190,76.17
130683,TCS,Java,50989,72.27
130684,Infosys,GCP,154440,72.13
130685,HCLTech,SAP,112416,81.31
130686,Infosys,Python,103937,99.85
130687,Wipro,SAP,79768,52.38
130688,TCS,AWS,142137,60.13
130689,Wipro,AWS,90245,66.52
130690,Wipro,Python,149917,81.1
130691,TCS,SAP,17604,64.54
130692,TCS,AWS,90655,55.48
130693,HCLTech,AWS,12206,68.95
130694,Infosys,GCP,139311,99.95
130695,Infosys,Python,6405,98.04
130696,Infosys,SAP,153564,66.13
130697,HCLTech,Python,107676,96.67
130698,Infosys,SAP,76421,72.76
130699,HCLTech,SAP,167020,95.38
130700,HCLTech,GCP,175715,56.98
130701,HCLTech,AWS,28271,94.26
130702,Wipro,Java,109048,51.2
130703,Wipro,GCP,58763,98.37
130704,HCLTech,Azure,86037,87.21
130705,HCLTech,Java,39609,63.0
130706,Infosys,Java,173836,77.36
130707,TCS,AWS,2891,58.81
130708,Infosys,AWS,96196,63.95
130709,Wipro,Azure,173863,99.61
130710,Wipro,SAP,172464,55.34
130711,Wipro,Python,98908,55.19
130712,HCLTech,GCP,142437,67.26
130713,TCS,GCP,22210,67.03
130714,Infosys,Azure,81169,69.67
130715,Infosys,Java,48013,72.12
130716,TCS,AWS,121980,52.41
130717,Wipro,GCP,72281,59.4
130718,Wipro,Python,178977,58.98
130719,TCS,Azure,141020,74.38
130720,Wipro,Python,164054,87.25
130721,Infosys,Azure,133021,59.67
130722,Wipro,Python,162904,87.56
130723,Wipro,AWS,127012,62.27
130724,HCLTech,Java,36560,85.25
130725,TCS,Python,149159,88.98
130726,Wipro,GCP,143518,75.27
130727,TCS,Java,68376,84.06
130728,HCLTech,GCP,5131,76.82
130729,TCS,GCP,38786,73.72
130730,Wipro,Java,63592,63.26
130731,Infosys,AWS,101624,75.44
130732,Wipro,Azure,106947,81.49
130733,TCS,AWS,168122,79.37
130734,TCS,Java,150756,64.76
130735,TCS,Python,74837,78.84
130736,Infosys,Python,135511,60.61
130737,Infosys,Python,158469,92.3
130738,Wipro,GCP,89215,77.08
130739,Infosys,SAP,131413,87.56
130740,Wipro,GCP,82712,73.27
130741,Wipro,Python,173630,76.76
130742,Wipro,SAP,81549,79.43
130743,Infosys,Azure,162916,87.97
130744,HCLTech,GCP,5062,85.73
130745,HCLTech,SAP,77531,97.47
130746,Infosys,Java,136166,68.29
130747,Infosys,Azure,128032,57.88
130748,Wipro,Python,67092,57.62
130749,TCS,Azure,25345,64.5
130750,Wipro,Azure,133979,66.28
130751,Wipro,GCP,106048,87.89
130752,TCS,Python,158277,69.16
130753,TCS,SAP,142403,59.17
130754,Wipro,Azure,77846,92.49
130755,TCS,SAP,15354,70.58
130756,HCLTech,Azure,174464,99.65
130757,Wipro,AWS,147776,63.48
130758,HCLTech,GCP,119154,94.8
130759,Wipro,Java,51022,80.89
130760,HCLTech,SAP,82736,94.43
130761,TCS,Java,119811,82.23
130762,Infosys,SAP,84783,95.19
130763,Infosys,Azure,1216,91.05
130764,Infosys,AWS,96295,79.89
130765,TCS,Java,78594,85.45
130766,TCS,AWS,53406,60.55
130767,Wipro,AWS,49586,80.4
130768,HCLTech,SAP,89374,57.69
130769,HCLTech,Java,19764,75.36
130770,TCS,Python,31648,83.47
130771,Wipro,SAP,130074,97.96
130772,HCLTech,AWS,147837,71.66
130773,TCS,Python,44897,51.6
130774,TCS,Azure,10020,52.04
130775,Wipro,Azure,111408,57.41
130776,HCLTech,Azure,32727,95.33
130777,Wipro,SAP,168945,75.41
130778,Wipro,SAP,11162,81.71
130779,HCLTech,Python,58408,94.68
130780,TCS,AWS,81980,53.1
130781,TCS,Azure,179773,67.69
130782,Wipro,AWS,1669,95.88
130783,HCLTech,Java,132394,99.24
130784,Wipro,Java,130514,51.91
130785,Wipro,GCP,40720,50.57
130786,TCS,Python,90632,67.96
130787,TCS,Azure,42908,69.19
130788,TCS,GCP,172007,83.46
130789,Infosys,Azure,59680,74.05
130790,Wipro,Python,3111,67.69
130791,Infosys,Java,1583,60.73
130792,Wipro,SAP,158063,82.17
130793,Infosys,GCP,173080,66.55
130794,Wipro,Azure,17266,52.36
130795,TCS,GCP,53829,52.39
130796,HCLTech,GCP,11477,99.77
130797,TCS,Python,7923,93.39
130798,Infosys,Python,162025,76.83
130799,HCLTech,Azure,89144,82.67
130800,Infosys,GCP,12675,92.91
130801,TCS,AWS,150548,64.65
130802,Infosys,Java,85962,98.61
130803,TCS,Azure,24559,72.55
130804,TCS,GCP,20250,70.28
130805,Wipro,Azure,35256,69.35
130806,HCLTech,Java,122659,80.91
130807,Infosys,SAP,95617,95.15
130808,Infosys,GCP,75133,55.03
130809,TCS,SAP,172856,71.91
130810,TCS,Python,100652,97.24
130811,HCLTech,GCP,42571,56.8
130812,Infosys,AWS,65900,84.06
130813,Infosys,SAP,22584,97.12
130814,Infosys,SAP,136429,96.59
130815,HCLTech,SAP,43040,50.0
130816,Infosys,Java,135333,62.51
130817,HCLTech,Azure,36358,88.41
130818,Wipro,AWS,26856,94.92
130819,Infosys,Azure,155108,56.42
130820,Infosys,Java,31795,66.89
130821,Infosys,Python,56556,86.88
130822,TCS,Azure,170656,56.11
130823,Infosys,Azure,34111,52.47
130824,HCLTech,Azure,79421,93.46
130825,TCS,Java,4053,67.25
130826,Wipro,Azure,20148,62.54
130827,HCLTech,AWS,24763,91.62
130828,TCS,Python,63513,87.69
130829,HCLTech,Azure,51217,92.87
130830,TCS,AWS,50474,69.32
130831,HCLTech,Python,26660,93.38
130832,HCLTech,Java,61750,87.93
130833,HCLTech,GCP,21903,51.99
130834,TCS,AWS,98054,66.97
130835,Wipro,Python,47109,65.79
130836,TCS,Java,84237,82.54
130837,Infosys,AWS,169266,50.44
130838,Infosys,Java,94778,81.05
130839,TCS,Java,38656,73.31
130840,Infosys,AWS,109245,62.53
130841,TCS,Python,16418,74.74
130842,Infosys,SAP,157946,93.08
130843,Infosys,Java,65924,71.0
130844,TCS,Python,136965,80.98
130845,HCLTech,GCP,175301,99.6
130846,HCLTech,SAP,55866,52.59
130847,TCS,SAP,51839,66.71
130848,Wipro,Java,108219,54.64
130849,HCLTech,Python,81445,77.9
130850,Wipro,GCP,9741,82.34
130851,TCS,Java,90691,67.54
130852,Wipro,GCP,107263,81.33
130853,Infosys,AWS,123445,75.67
130854,Infosys,Azure,130725,93.48
130855,Wipro,SAP,17261,79.46
130856,TCS,AWS,43883,76.2
130857,TCS,Java,134506,92.59
130858,Wipro,AWS,172901,74.0
130859,Wipro,Azure,143129,70.24
130860,TCS,AWS,139125,99.17
130861,HCLTech,Java,95242,78.01
130862,Infosys,Java,59145,53.6
130863,HCLTech,Python,152756,62.35
130864,HCLTech,AWS,59381,71.22
130865,HCLTech,Azure,114537,68.42
130866,Wipro,Python,9107,91.26
130867,Wipro,Azure,38967,55.32
130868,HCLTech,AWS,109896,85.12
130869,TCS,GCP,37397,54.23
130870,TCS,Java,130249,78.81
130871,HCLTech,Java,87581,98.31
130872,HCLTech,GCP,23757,58.75
130873,Infosys,Python,17857,51.44
130874,TCS,AWS,137773,50.35
130875,TCS,Python,135600,75.33
130876,Wipro,Python,6457,72.42
130877,HCLTech,Python,88519,81.75
130878,Infosys,AWS,25355,65.27
130879,HCLTech,Java,149646,66.5
130880,TCS,GCP,149549,96.62
130881,Wipro,Azure,12854,93.5
130882,Infosys,Azure,172351,78.17
130883,TCS,Azure,47439,65.24
130884,Infosys,AWS,70271,52.14
130885,Wipro,Python,119499,64.06
130886,TCS,Java,26034,53.54
130887,Wipro,GCP,176596,51.5
130888,Wipro,GCP,70531,87.41
130889,TCS,SAP,134331,62.15
130890,TCS,AWS,138227,54.28
130891,HCLTech,GCP,144346,96.74
130892,Wipro,Python,98627,96.39
130893,Wipro,SAP,39272,83.95
130894,Wipro,AWS,179777,66.82
130895,HCLTech,AWS,77598,58.08
130896,TCS,Java,5029,74.27
130897,Wipro,Java,137765,66.13
130898,Infosys,GCP,70704,97.5
130899,HCLTech,SAP,146257,89.82
130900,TCS,Python,77918,81.27
130901,HCLTech,SAP,157895,90.22
130902,Infosys,SAP,133513,71.64
130903,TCS,Azure,153086,85.1
130904,Infosys,AWS,174500,86.91
130905,Wipro,Python,80959,72.48
130906,Wipro,SAP,120514,99.24
130907,HCLTech,SAP,127583,76.11
130908,Wipro,AWS,24577,71.48
130909,Wipro,GCP,109696,62.86
130910,HCLTech,Java,123861,77.13
130911,HCLTech,Azure,40108,50.79
130912,Infosys,GCP,153842,62.88
