Office_ID,Company,Country,State,City,Employees
87171,TCS,Germany,MH,Hyderabad,5434
87172,Infosys,UK,KA,Pune,4090
87173,HCLTech,UK,TS,Hyderabad,6883
87174,TCS,Germany,WB,Pune,7500
87175,Infosys,India,MH,Kolkata,12581
87176,HCLTech,Germany,TS,Chennai,13500
87177,HCLTech,USA,MH,Hyderabad,2645
87178,HCLTech,UK,MH,Bengaluru,11926
87179,Wipro,India,TN,Pune,2300
87180,Infosys,India,MH,Kolkata,5930
87181,TCS,India,TS,Chennai,10152
87182,Infosys,Germany,TS,Bengaluru,2463
87183,TCS,Canada,WB,Bengaluru,2133
87184,HCLTech,India,WB,Bengaluru,6717
87185,Infosys,UK,MH,Pune,1421
87186,HCLTech,Germany,WB,Bengaluru,2005
87187,Wipro,Germany,TS,Kolkata,14308
87188,Wipro,USA,WB,Bengaluru,12568
87189,Wipro,Canada,KA,Kolkata,6206
87190,TCS,India,MH,Bengaluru,11578
87191,TCS,India,WB,Hyderabad,5986
87192,TCS,India,KA,Hyderabad,11371
87193,Infosys,USA,TN,Kolkata,13701
87194,TCS,Canada,TN,Bengaluru,7620
87195,TCS,Germany,WB,Chennai,10147
87196,Infosys,USA,TN,Kolkata,4966
87197,Wipro,India,WB,Hyderabad,14135
87198,Wipro,UK,MH,Pune,5438
87199,TCS,India,KA,Chennai,12338
87200,HCLTech,Canada,KA,Kolkata,8800
87201,Wipro,Germany,MH,Pune,5318
87202,Wipro,India,MH,Kolkata,76
87203,TCS,Canada,KA,Pune,6757
87204,HCLTech,Germany,MH,Hyderabad,3983
87205,HCLTech,Germany,WB,Bengaluru,12663
87206,Infosys,Canada,KA,Pune,14962
87207,TCS,USA,MH,Pune,5679
87208,Wipro,India,TS,Hyderabad,6676
87209,Infosys,USA,KA,Hyderabad,1709
87210,Infosys,Germany,WB,Chennai,3566
87211,HCLTech,Germany,MH,Kolkata,9182
87212,Wipro,Germany,MH,Hyderabad,2135
87213,Wipro,USA,TS,Kolkata,8173
87214,Infosys,India,MH,Bengaluru,1173
87215,Infosys,Canada,TN,Bengaluru,8968
87216,HCLTech,USA,TS,Bengaluru,1683
87217,TCS,USA,TS,Kolkata,2268
87218,TCS,Canada,KA,Kolkata,1785
87219,HCLTech,UK,TN,Pune,11959
87220,TCS,UK,TN,Bengaluru,11960
87221,Wipro,India,KA,Hyderabad,3600
87222,Infosys,Germany,WB,Hyderabad,1017
87223,Wipro,India,KA,Hyderabad,1891
87224,HCLTech,Germany,KA,Chennai,9297
87225,Infosys,Germany,MH,Hyderabad,10246
87226,Wipro,USA,WB,Chennai,3963
87227,Infosys,Canada,WB,Bengaluru,14644
87228,Wipro,Canada,KA,Hyderabad,14222
87229,TCS,Canada,TS,Pune,946
87230,TCS,Germany,TN,Chennai,324
87231,Wipro,Canada,TN,Pune,1026
87232,Wipro,Canada,TS,Hyderabad,1322
87233,Wipro,USA,KA,Kolkata,14909
87234,Wipro,USA,MH,Pune,8979
87235,Infosys,Canada,TN,Kolkata,523
87236,Infosys,Canada,KA,Hyderabad,465
87237,Wipro,Canada,TS,Bengaluru,6388
87238,TCS,India,MH,Hyderabad,8344
87239,HCLTech,UK,TS,Hyderabad,1065
87240,TCS,Germany,MH,Kolkata,6381
87241,Infosys,Canada,MH,Hyderabad,14118
87242,Wipro,India,MH,Kolkata,11040
87243,HCLTech,USA,TS,Hyderabad,14247
87244,TCS,India,KA,Bengaluru,11998
87245,TCS,Germany,MH,Pune,7449
87246,Infosys,UK,MH,Hyderabad,13390
87247,HCLTech,Canada,MH,Hyderabad,12279
87248,Infosys,USA,WB,Pune,2832
87249,Wipro,Germany,KA,Hyderabad,11979
87250,TCS,UK,MH,Chennai,6444
87251,TCS,India,WB,Pune,997
87252,HCLTech,Germany,WB,Kolkata,9764
87253,HCLTech,UK,KA,Hyderabad,9217
87254,TCS,Canada,KA,Bengaluru,14381
87255,TCS,Canada,TS,Kolkata,8560
87256,Infosys,Germany,TN,Hyderabad,11836
87257,Infosys,UK,MH,Chennai,13468
87258,HCLTech,USA,WB,Chennai,5238
87259,HCLTech,USA,MH,Chennai,13706
87260,HCLTech,India,KA,Bengaluru,3611
87261,TCS,UK,TN,Pune,12177
87262,HCLTech,USA,MH,Hyderabad,14129
87263,HCLTech,Canada,MH,Kolkata,9441
87264,HCLTech,India,KA,Chennai,9623
87265,Wipro,India,TN,Hyderabad,2218
87266,Wipro,UK,MH,Chennai,9103
87267,TCS,Canada,TN,Chennai,5970
87268,TCS,USA,TN,Chennai,3828
87269,Infosys,Germany,TS,Pune,1149
87270,Infosys,Canada,TN,Kolkata,609
87271,Infosys,USA,MH,Pune,4553
87272,TCS,USA,TS,Hyderabad,13442
87273,Wipro,Canada,WB,Hyderabad,10749
87274,Infosys,Germany,KA,Kolkata,2301
87275,TCS,USA,TN,Kolkata,5839
87276,TCS,USA,MH,Kolkata,14307
87277,Infosys,USA,MH,Pune,10184
87278,Infosys,Germany,TN,Chennai,9616
87279,HCLTech,USA,KA,Chennai,1800
87280,HCLTech,India,TS,Kolkata,9551
87281,TCS,India,MH,Hyderabad,6582
87282,TCS,Canada,WB,Pune,13690
87283,Infosys,India,TN,Hyderabad,11524
87284,Wipro,Canada,KA,Hyderabad,11838
87285,Infosys,India,MH,Kolkata,8094
87286,HCLTech,India,MH,Kolkata,9573
87287,HCLTech,UK,TS,Hyderabad,3978
87288,Infosys,India,TS,Bengaluru,4467
87289,TCS,UK,KA,Bengaluru,5536
87290,HCLTech,Germany,KA,Chennai,3287
87291,Wipro,Canada,MH,Bengaluru,3553
87292,TCS,UK,TN,Hyderabad,5664
87293,Infosys,Canada,MH,Hyderabad,321
87294,TCS,India,MH,Chennai,10286
87295,Infosys,Canada,TN,Hyderabad,6305
87296,TCS,USA,WB,Pune,14497
87297,Infosys,USA,MH,Kolkata,14551
87298,TCS,UK,WB,Pune,14891
87299,Infosys,UK,MH,Chennai,14463
87300,TCS,Canada,MH,Bengaluru,9919
87301,Wipro,UK,MH,Hyderabad,11663
87302,Infosys,Germany,WB,Pune,8960
87303,Infosys,Germany,MH,Kolkata,7515
87304,HCLTech,UK,TS,Bengaluru,6817
87305,TCS,UK,WB,Pune,8723
87306,Infosys,Canada,WB,Chennai,8145
87307,Infosys,Canada,TN,Kolkata,2288
87308,TCS,Germany,WB,Bengaluru,7096
87309,Wipro,India,TS,Hyderabad,9725
87310,TCS,India,WB,Hyderabad,4800
87311,Wipro,Canada,WB,Pune,4853
87312,TCS,UK,KA,Bengaluru,931
87313,HCLTech,USA,KA,Kolkata,13751
87314,Infosys,USA,MH,Pune,10241
87315,Infosys,India,KA,Pune,1847
87316,Wipro,India,WB,Bengaluru,4359
87317,TCS,India,MH,Kolkata,5486
87318,TCS,India,KA,Chennai,1777
87319,Infosys,Germany,MH,Bengaluru,11058
87320,HCLTech,Canada,MH,Chennai,2300
87321,HCLTech,USA,TN,Chennai,353
87322,TCS,Canada,KA,Chennai,13061
87323,Infosys,Canada,KA,Bengaluru,7192
87324,TCS,USA,TS,Bengaluru,12887
87325,HCLTech,Canada,WB,Kolkata,7505
87326,Infosys,USA,WB,Chennai,8778
87327,TCS,India,WB,Chennai,14768
87328,Wipro,India,TN,Hyderabad,4368
87329,Wipro,Germany,KA,Hyderabad,3503
87330,HCLTech,Germany,WB,Hyderabad,13742
87331,Infosys,Canada,KA,Hyderabad,3316
87332,HCLTech,India,TS,Chennai,13318
87333,TCS,Canada,TS,Hyderabad,1659
87334,Wipro,India,WB,Hyderabad,2566
87335,HCLTech,UK,TN,Bengaluru,14226
87336,HCLTech,India,WB,Bengaluru,14024
87337,HCLTech,India,TS,Hyderabad,13836
87338,TCS,USA,MH,Pune,11855
87339,Infosys,Germany,KA,Bengaluru,6238
87340,Wipro,Canada,MH,Bengaluru,7128
87341,Infosys,USA,MH,Hyderabad,11562
87342,Wipro,UK,WB,Kolkata,3259
87343,TCS,USA,WB,Hyderabad,1768
87344,Wipro,Germany,KA,Hyderabad,105
87345,Wipro,Canada,WB,Hyderabad,9847
87346,Wipro,UK,TN,Hyderabad,3888
87347,TCS,Germany,MH,Chennai,4826
87348,TCS,UK,WB,Bengaluru,2097
87349,Infosys,India,KA,Pune,1584
87350,Wipro,Germany,TS,Kolkata,9811
87351,TCS,Germany,WB,Kolkata,14513
87352,HCLTech,India,TN,Bengaluru,10750
87353,Infosys,USA,TS,Chennai,12655
87354,TCS,UK,KA,Chennai,2963
87355,Infosys,USA,TS,Hyderabad,10363
87356,HCLTech,Germany,KA,Bengaluru,9638
87357,Wipro,USA,MH,Pune,13480
87358,Wipro,Canada,MH,Chennai,3886
87359,HCLTech,Canada,KA,Chennai,939
87360,HCLTech,India,MH,Bengaluru,3369
87361,Infosys,Canada,KA,Chennai,6432
87362,HCLTech,Canada,KA,Chennai,561
87363,HCLTech,Canada,TS,Hyderabad,6787
87364,Wipro,India,WB,Kolkata,11649
87365,Wipro,India,TN,Pune,5126
87366,HCLTech,USA,TN,Bengaluru,9524
87367,Infosys,UK,MH,Pune,87
87368,HCLTech,India,TS,Pune,13064
87369,Infosys,Canada,KA,Bengaluru,3767
87370,TCS,Canada,WB,Chennai,6643
87371,TCS,UK,KA,Pune,8976
87372,Infosys,Germany,WB,Kolkata,8018
87373,Infosys,USA,WB,Bengaluru,12293
87374,HCLTech,Germany,TN,Hyderabad,13352
87375,Wipro,USA,KA,Hyderabad,10917
87376,Infosys,UK,TS,Hyderabad,1233
87377,HCLTech,UK,KA,Pune,572
87378,TCS,Germany,KA,Kolkata,7640
87379,TCS,UK,TS,Hyderabad,14816
87380,Infosys,India,TS,Bengaluru,2858
87381,HCLTech,India,KA,Pune,3862
87382,TCS,USA,TS,Hyderabad,773
87383,HCLTech,USA,WB,Hyderabad,5392
87384,HCLTech,Canada,MH,Kolkata,1039
87385,TCS,USA,MH,Kolkata,4010
87386,TCS,UK,TN,Pune,11473
87387,Wipro,India,TS,Kolkata,1834
87388,HCLTech,UK,WB,Hyderabad,13844
87389,Infosys,UK,WB,Bengaluru,8785
87390,HCLTech,UK,WB,Pune,4869
87391,TCS,India,TS,Chennai,4674
87392,TCS,India,MH,Pune,3363
87393,TCS,India,WB,Bengaluru,544
87394,Infosys,Canada,KA,Hyderabad,11008
87395,TCS,India,MH,Bengaluru,9156
87396,Wipro,India,KA,Kolkata,2884
87397,HCLTech,Canada,MH,Bengaluru,9056
87398,Infosys,UK,TS,Kolkata,349
87399,Infosys,USA,WB,Kolkata,12867
87400,Infosys,India,TN,Hyderabad,2823
87401,HCLTech,Germany,MH,Pune,10786
87402,Wipro,India,KA,Bengaluru,8726
87403,HCLTech,India,MH,Kolkata,5662
87404,Infosys,UK,WB,Hyderabad,2236
87405,Infosys,Germany,WB,Kolkata,12974
87406,TCS,USA,MH,Hyderabad,6851
87407,HCLTech,USA,WB,Chennai,13986
87408,Infosys,India,KA,Pune,1484
87409,TCS,UK,TS,Bengaluru,6567
87410,TCS,Germany,KA,Bengaluru,14714
87411,HCLTech,Germany,KA,Chennai,10948
87412,HCLTech,India,TN,Kolkata,134
87413,TCS,India,MH,Bengaluru,8849
87414,TCS,Canada,MH,Bengaluru,10921
87415,TCS,Canada,KA,Bengaluru,4636
87416,TCS,Germany,TN,Pune,237
87417,TCS,USA,TN,Pune,1678
87418,Wipro,Germany,TN,Chennai,9695
87419,Wipro,Canada,MH,Bengaluru,2415
87420,Infosys,USA,KA,Pune,13244
87421,HCLTech,Canada,KA,Kolkata,8700
87422,TCS,India,MH,Kolkata,13919
87423,HCLTech,Germany,TN,Bengaluru,6981
87424,Infosys,Germany,WB,Kolkata,13261
87425,HCLTech,Germany,WB,Bengaluru,14745
87426,Wipro,Germany,TN,Bengaluru,3842
87427,TCS,India,TS,Kolkata,11139
87428,Infosys,UK,MH,Bengaluru,14995
87429,Wipro,UK,KA,Hyderabad,10810
87430,HCLTech,UK,TS,Hyderabad,11410
87431,Infosys,Germany,TN,Kolkata,1078
87432,Wipro,India,MH,Kolkata,14765
87433,Infosys,USA,TN,Kolkata,4200
87434,TCS,India,KA,Chennai,10484
87435,TCS,USA,TN,Bengaluru,10860
87436,Infosys,India,TS,Kolkata,14045
87437,Wipro,India,KA,Hyderabad,5424
87438,Wipro,Germany,TS,Pune,1354
87439,HCLTech,India,TN,Bengaluru,14385
87440,Infosys,India,KA,Pune,10594
87441,Infosys,UK,MH,Kolkata,9643
87442,Wipro,Germany,MH,Bengaluru,5221
87443,Infosys,Germany,KA,Chennai,13298
87444,Wipro,Germany,TS,Bengaluru,12956
87445,TCS,UK,MH,Bengaluru,3916
87446,Wipro,Germany,TN,Bengaluru,12506
87447,Wipro,Germany,KA,Kolkata,13235
87448,Wipro,USA,KA,Pune,577
87449,HCLTech,Germany,KA,Chennai,8876
87450,TCS,Canada,TS,Bengaluru,13184
87451,Wipro,Canada,WB,Kolkata,11401
87452,HCLTech,UK,TS,Hyderabad,7370
87453,Wipro,India,WB,Chennai,1308
87454,HCLTech,USA,KA,Bengaluru,1429
87455,TCS,Germany,KA,Chennai,11531
87456,HCLTech,UK,WB,Pune,9233
87457,Infosys,Germany,KA,Pune,14792
87458,HCLTech,India,WB,Chennai,4559
87459,TCS,Germany,MH,Hyderabad,8712
87460,Wipro,Germany,TS,Hyderabad,3607
87461,Infosys,Canada,TS,Kolkata,8579
87462,Infosys,USA,WB,Chennai,5881
87463,TCS,UK,KA,Bengaluru,13103
87464,TCS,USA,TN,Pune,4591
87465,Wipro,India,KA,Chennai,1747
87466,HCLTech,Canada,MH,Kolkata,11610
87467,Infosys,India,TS,Kolkata,14528
87468,HCLTech,India,KA,Kolkata,4873
87469,HCLTech,USA,WB,Hyderabad,3910
87470,Wipro,Canada,KA,Bengaluru,8893
87471,Wipro,Germany,MH,Chennai,14771
87472,TCS,UK,WB,Chennai,1910
87473,Wipro,USA,KA,Chennai,11409
87474,HCLTech,Canada,TS,Hyderabad,12724
87475,Wipro,USA,MH,Kolkata,8840
87476,HCLTech,Canada,KA,Hyderabad,2918
87477,Wipro,India,TS,Kolkata,7220
87478,HCLTech,UK,TN,Hyderabad,12384
87479,TCS,USA,WB,Pune,712
87480,TCS,UK,MH,Bengaluru,4655
87481,Infosys,India,WB,Chennai,10790
87482,TCS,USA,TS,Hyderabad,1682
87483,TCS,Germany,WB,Hyderabad,12496
87484,Wipro,Germany,WB,Bengaluru,2359
87485,TCS,USA,MH,Bengaluru,3863
87486,HCLTech,UK,KA,Chennai,4302
87487,Wipro,USA,TN,Kolkata,10357
87488,Wipro,India,WB,Hyderabad,12046
87489,Wipro,UK,MH,Kolkata,5262
87490,TCS,UK,TS,Bengaluru,10042
87491,HCLTech,USA,TS,Hyderabad,2405
87492,Infosys,Canada,TS,Bengaluru,8407
87493,Wipro,UK,KA,Pune,4277
87494,HCLTech,UK,MH,Chennai,13860
87495,Wipro,UK,MH,Chennai,10467
87496,HCLTech,Germany,KA,Kolkata,14888
87497,Infosys,Germany,KA,Bengaluru,2663
87498,Wipro,India,WB,Hyderabad,10557
87499,Infosys,USA,TS,Hyderabad,612
87500,TCS,USA,KA,Hyderabad,648
87501,Infosys,Canada,WB,Hyderabad,4939
87502,TCS,USA,KA,Kolkata,11056
87503,HCLTech,India,KA,Bengaluru,185
87504,HCLTech,Germany,KA,Hyderabad,9188
87505,Wipro,USA,TS,Chennai,7767
87506,TCS,India,KA,Kolkata,6822
87507,Wipro,Canada,TN,Pune,3268
87508,Wipro,USA,MH,Hyderabad,11953
87509,Wipro,USA,KA,Hyderabad,2701
87510,Infosys,UK,KA,Chennai,7123
87511,Infosys,UK,TS,Kolkata,12811
87512,Wipro,USA,KA,Kolkata,6090
87513,Wipro,UK,KA,Chennai,13862
87514,Infosys,India,WB,Chennai,13725
87515,TCS,UK,KA,Kolkata,9969
87516,Infosys,Canada,WB,Hyderabad,12283
87517,TCS,UK,MH,Pune,7115
87518,Infosys,Germany,MH,Kolkata,11454
87519,HCLTech,Germany,WB,Chennai,8717
87520,Infosys,Canada,TN,Pune,5180
87521,TCS,USA,TS,Chennai,4773
87522,HCLTech,Canada,TS,Pune,2203
87523,TCS,India,TS,Hyderabad,12308
87524,HCLTech,Canada,TN,Kolkata,4142
87525,Wipro,Germany,KA,Chennai,9519
87526,Infosys,UK,TS,Kolkata,11768
87527,Infosys,Canada,KA,Kolkata,9174
87528,Wipro,USA,KA,Chennai,12670
87529,Infosys,India,TN,Kolkata,4597
87530,Wipro,UK,TS,Chennai,8537
87531,TCS,India,KA,Pune,4442
87532,TCS,UK,TS,Chennai,14578
87533,TCS,India,TN,Hyderabad,567
87534,Wipro,Germany,TS,Chennai,1483
87535,HCLTech,Germany,MH,Bengaluru,12145
87536,Wipro,India,KA,Chennai,1701
87537,HCLTech,UK,TS,Hyderabad,6738
87538,TCS,India,WB,Bengaluru,1149
87539,TCS,UK,MH,Bengaluru,3423
87540,Wipro,Canada,TS,Bengaluru,1731
87541,Infosys,Germany,TN,Bengaluru,4197
87542,Infosys,Germany,MH,Pune,343
87543,Wipro,Canada,TS,Chennai,9720
87544,Infosys,USA,KA,Kolkata,13079
87545,Wipro,Canada,KA,Bengaluru,7578
87546,Infosys,USA,WB,Chennai,2666
87547,Infosys,India,TN,Hyderabad,7502
87548,HCLTech,USA,WB,Kolkata,12325
87549,Wipro,India,TN,Pune,11428
87550,HCLTech,UK,TS,Bengaluru,1257
87551,TCS,India,MH,Pune,9933
87552,TCS,Canada,TS,Hyderabad,10039
87553,HCLTech,USA,TN,Chennai,13142
87554,Wipro,India,TS,Kolkata,9856
87555,TCS,Germany,TS,Hyderabad,2943
87556,Wipro,India,TS,Bengaluru,2937
87557,Wipro,Canada,MH,Pune,3278
87558,TCS,UK,MH,Kolkata,3060
87559,HCLTech,USA,TS,Pune,718
87560,TCS,UK,WB,Pune,14243
87561,HCLTech,Germany,TS,Chennai,340
87562,TCS,Canada,MH,Bengaluru,8056
87563,TCS,UK,KA,Pune,10855
87564,Infosys,Canada,TS,Pune,2217
87565,Infosys,Germany,TN,Kolkata,12839
87566,HCLTech,India,TN,Hyderabad,14132
87567,Infosys,Canada,TN,Hyderabad,12956
87568,Infosys,UK,WB,Pune,3339
87569,Wipro,Germany,MH,Pune,8251
87570,Wipro,Canada,WB,Pune,3246
87571,Infosys,Germany,TS,Hyderabad,239
87572,Infosys,India,KA,Pune,5061
87573,TCS,Canada,KA,Hyderabad,2766
87574,Infosys,USA,KA,Hyderabad,9162
87575,Infosys,India,MH,Chennai,12739
87576,Wipro,Germany,TS,Kolkata,7294
87577,TCS,UK,TN,Chennai,3313
87578,TCS,USA,WB,Hyderabad,3239
87579,Infosys,Germany,WB,Chennai,8839
87580,Infosys,UK,WB,Pune,1174
87581,HCLTech,Canada,TS,Chennai,10480
87582,Wipro,UK,MH,Kolkata,10300
87583,HCLTech,India,WB,Bengaluru,11460
87584,Infosys,Germany,MH,Kolkata,12499
87585,Infosys,UK,TN,Kolkata,11676
87586,TCS,USA,MH,Bengaluru,7908
87587,Wipro,Canada,MH,Pune,8463
87588,HCLTech,India,MH,Hyderabad,4452
87589,TCS,USA,TN,Hyderabad,440
87590,TCS,India,WB,Chennai,10685
87591,Infosys,India,TN,Pune,11826
87592,Infosys,India,TN,Kolkata,14407
87593,Wipro,Canada,KA,Pune,4781
87594,Infosys,Canada,WB,Bengaluru,2402
87595,HCLTech,USA,TS,Chennai,2122
87596,Wipro,Germany,TS,Pune,2076
87597,Infosys,India,MH,Hyderabad,2238
87598,HCLTech,Canada,MH,Bengaluru,1486
87599,HCLTech,India,MH,Bengaluru,10064
87600,Wipro,India,MH,Kolkata,4860
87601,Infosys,Canada,KA,Pune,9595
87602,TCS,USA,TN,Kolkata,2998
87603,HCLTech,Canada,TN,Kolkata,12808
87604,Wipro,Canada,WB,Chennai,6586
87605,HCLTech,Canada,TN,Bengaluru,827
87606,Wipro,India,KA,Hyderabad,14430
87607,HCLTech,USA,TS,Bengaluru,2294
87608,Infosys,Germany,KA,Pune,12906
87609,TCS,Germany,KA,Chennai,5782
87610,Infosys,UK,WB,Hyderabad,8889
87611,Wipro,Germany,WB,Kolkata,6381
87612,TCS,USA,KA,Chennai,6961
87613,Infosys,UK,WB,Chennai,5891
87614,TCS,India,MH,Chennai,10631
87615,HCLTech,Germany,MH,Hyderabad,1619
87616,HCLTech,USA,MH,Chennai,2985
87617,HCLTech,Canada,TS,Kolkata,4469
87618,TCS,USA,TN,Bengaluru,9613
87619,Infosys,UK,KA,Pune,1385
87620,TCS,USA,TN,Hyderabad,4331
87621,Wipro,Germany,TN,Bengaluru,8945
87622,Wipro,USA,TS,Pune,1225
87623,Infosys,India,TS,Bengaluru,13246
87624,TCS,UK,MH,Chennai,992
87625,Wipro,Canada,TS,Kolkata,6255
87626,Wipro,India,TS,Pune,10645
87627,TCS,UK,MH,Bengaluru,6715
87628,Wipro,Germany,TS,Pune,5145
87629,Wipro,UK,MH,Chennai,1058
87630,HCLTech,Germany,MH,Chennai,2086
87631,HCLTech,USA,WB,Bengaluru,9623
87632,HCLTech,Canada,KA,Kolkata,14624
87633,Wipro,USA,KA,Hyderabad,6869
87634,TCS,India,TS,Hyderabad,2398
87635,HCLTech,Germany,TN,Chennai,12884
87636,Wipro,Canada,WB,Chennai,1348
87637,Wipro,Canada,MH,Hyderabad,11266
87638,Infosys,Germany,TS,Pune,4664
87639,Wipro,USA,TN,Hyderabad,4633
87640,HCLTech,UK,TS,Bengaluru,4191
87641,HCLTech,Germany,MH,Hyderabad,11807
87642,TCS,Germany,TS,Kolkata,4797
87643,Infosys,USA,MH,Chennai,5442
87644,Wipro,Germany,TS,Pune,9805
87645,Wipro,USA,KA,Bengaluru,92
87646,Wipro,USA,KA,Pune,509
87647,Infosys,India,TS,Bengaluru,5931
87648,Wipro,India,TS,Pune,2964
87649,TCS,Canada,WB,Kolkata,11222
87650,Wipro,UK,KA,Pune,8467
87651,HCLTech,Germany,TN,Pune,9630
87652,Infosys,Germany,WB,Bengaluru,9416
87653,Infosys,Germany,MH,Bengaluru,12584
87654,HCLTech,UK,TN,Pune,5106
87655,TCS,UK,TS,Pune,2521
87656,Infosys,Canada,MH,Bengaluru,9044
87657,Wipro,India,KA,Chennai,6214
87658,Infosys,UK,WB,Bengaluru,1147
87659,Infosys,Canada,TS,Hyderabad,11570
87660,Infosys,Canada,TN,Kolkata,9929
87661,TCS,India,KA,Kolkata,11986
87662,TCS,Canada,WB,Chennai,4326
87663,HCLTech,UK,WB,Chennai,4888
87664,TCS,Canada,TN,Kolkata,10451
87665,HCLTech,Germany,MH,Bengaluru,1029
87666,Infosys,Germany,MH,Hyderabad,4317
87667,HCLTech,India,TN,Chennai,13614
87668,Infosys,Canada,TN,Pune,7899
87669,TCS,USA,TN,Chennai,6164
87670,Wipro,USA,KA,Chennai,8377
87671,HCLTech,Canada,WB,Hyderabad,12987
87672,TCS,India,MH,Chennai,13913
87673,HCLTech,USA,MH,Chennai,2593
87674,Wipro,Canada,TN,Hyderabad,13721
87675,Infosys,India,TN,Chennai,7896
87676,TCS,USA,KA,Chennai,11479
87677,HCLTech,UK,MH,Chennai,5756
87678,Infosys,UK,TS,Chennai,5919
87679,TCS,Canada,TS,Bengaluru,4310
87680,Wipro,India,KA,Hyderabad,10360
87681,HCLTech,Germany,WB,Hyderabad,3881
87682,Infosys,Canada,TN,Pune,11631
87683,Infosys,India,TN,Pune,5168
87684,TCS,India,MH,Pune,1447
87685,Infosys,UK,MH,Kolkata,5384
87686,HCLTech,UK,WB,Chennai,14075
87687,Infosys,USA,TS,Pune,4591
87688,Infosys,Canada,TS,Chennai,2528
87689,TCS,Germany,WB,Pune,3385
87690,TCS,USA,KA,Pune,245
87691,TCS,USA,MH,Hyderabad,9664
87692,HCLTech,Germany,MH,Chennai,1152
87693,Infosys,USA,MH,Hyderabad,12817
87694,TCS,India,TS,Chennai,3721
87695,HCLTech,India,TN,Kolkata,7056
87696,Wipro,Canada,TN,Hyderabad,13553
87697,Infosys,USA,MH,Kolkata,8482
87698,TCS,USA,MH,Hyderabad,11125
87699,Infosys,Canada,KA,Bengaluru,10200
87700,Infosys,Germany,KA,Kolkata,3187
87701,HCLTech,USA,WB,Bengaluru,14594
87702,Wipro,UK,MH,Chennai,5071
87703,TCS,Canada,TS,Pune,8417
87704,TCS,USA,WB,Bengaluru,11195
87705,Wipro,India,WB,Bengaluru,8143
87706,Infosys,UK,TS,Hyderabad,3591
87707,Wipro,USA,TN,Bengaluru,1229
87708,Wipro,Canada,TN,Kolkata,14033
87709,Infosys,India,WB,Pune,13551
87710,TCS,India,KA,Kolkata,13223
87711,HCLTech,USA,TS,Chennai,3189
87712,HCLTech,USA,MH,Kolkata,1975
87713,HCLTech,Germany,TS,Bengaluru,10638
87714,Infosys,Germany,TS,Chennai,7965
87715,TCS,Germany,MH,Bengaluru,14260
87716,Wipro,UK,KA,Bengaluru,7749
87717,Wipro,USA,TN,Pune,947
87718,HCLTech,Canada,KA,Kolkata,14185
87719,HCLTech,India,TS,Hyderabad,5199
87720,Infosys,UK,WB,Kolkata,9226
87721,Wipro,UK,WB,Bengaluru,5726
87722,Wipro,USA,TN,Hyderabad,1340
87723,TCS,Canada,MH,Kolkata,9677
87724,Infosys,Canada,KA,Hyderabad,79
87725,TCS,Canada,MH,Kolkata,13642
87726,HCLTech,India,MH,Hyderabad,6138
87727,Wipro,Canada,KA,Hyderabad,9169
87728,Infosys,USA,KA,Bengaluru,6622
87729,Wipro,UK,MH,Pune,7817
87730,TCS,Germany,MH,Pune,4982
87731,Infosys,Canada,TS,Pune,7824
87732,TCS,USA,TN,Pune,2545
87733,TCS,USA,TN,Kolkata,2201
87734,Infosys,USA,MH,Chennai,6666
87735,TCS,USA,TN,Hyderabad,5090
87736,TCS,USA,TS,Hyderabad,13014
87737,TCS,Canada,WB,Chennai,1026
87738,TCS,USA,TN,Chennai,3801
87739,Wipro,Canada,MH,Kolkata,11166
87740,Wipro,UK,KA,Chennai,12649
87741,HCLTech,Germany,WB,Chennai,1729
87742,TCS,India,WB,Bengaluru,3084
87743,TCS,UK,WB,Bengaluru,8274
87744,TCS,India,TN,Chennai,4453
87745,HCLTech,Germany,WB,Chennai,14066
87746,TCS,Germany,KA,Hyderabad,14914
87747,Wipro,USA,TN,Hyderabad,3873
87748,Infosys,India,KA,Chennai,640
87749,Infosys,Germany,TN,Chennai,13445
87750,HCLTech,UK,MH,Hyderabad,11526
87751,Infosys,Canada,TS,Chennai,11083
87752,Wipro,UK,TN,Chennai,12994
87753,TCS,UK,TN,Chennai,10757
87754,Wipro,USA,KA,Chennai,4599
87755,Infosys,UK,MH,Chennai,8453
87756,HCLTech,Germany,MH,Hyderabad,5144
87757,Infosys,USA,MH,Kolkata,13139
87758,TCS,USA,TS,Chennai,80
87759,Infosys,Canada,MH,Pune,647
87760,TCS,Germany,TN,Chennai,6180
87761,Wipro,India,TS,Chennai,278
87762,TCS,Canada,MH,Kolkata,10399
87763,Wipro,USA,WB,Hyderabad,137
87764,Infosys,USA,TN,Bengaluru,9069
87765,Wipro,Germany,WB,Chennai,2303
87766,TCS,Canada,TS,Pune,9615
87767,Wipro,Germany,KA,Pune,5937
87768,TCS,UK,WB,Bengaluru,2736
87769,TCS,USA,TN,Hyderabad,3442
87770,Wipro,Canada,WB,Kolkata,5596
87771,Wipro,Canada,WB,Chennai,8216
87772,TCS,UK,KA,Hyderabad,11294
87773,Wipro,Germany,TN,Pune,9303
87774,TCS,Canada,TN,Hyderabad,9908
87775,HCLTech,Canada,TS,Chennai,11049
87776,TCS,Canada,KA,Chennai,1080
87777,TCS,Germany,KA,Bengaluru,13549
87778,TCS,UK,TN,Chennai,14496
87779,Wipro,USA,TS,Kolkata,11300
87780,Wipro,UK,WB,Chennai,13418
